sensor,station,zona,date,lat,lon,secchi,w1_n,w1_B2,w1_B3,w1_B4,w1_B8,w1_B11,w1_B12,w3_n,w3_B2,w3_B3,w3_B4,w3_B8,w3_B11,w3_B12,w5_n,w5_B2,w5_B3,w5_B4,w5_B8,w5_B11,w5_B12,w10_n,w10_B2,w10_B3,w10_B4,w10_B8,w10_B11,w10_B12
S2,E122,LAGO MENOR,2024-08-31,-16.227600,-68.836100,11.000000,0,,,,,,,2,0.010052,0.005387,0.000000,0.000000,0.002227,0.001519,2,0.010052,0.005387,0.000000,0.000000,0.002227,0.001519,4,0.010052,0.005387,0.000000,0.000000,0.003144,0.004906
S2,E125,LAGO MENOR,2024-09-01,-16.262600,-68.784300,2.500000,0,,,,,,,1,0.149131,0.215876,0.038000,0.000022,0.004797,0.009034,2,0.084637,0.123298,0.022700,0.000981,0.003251,0.005242,4,0.029207,0.044780,0.012226,0.000981,0.001661,0.001602
S2,P02,LAGO MENOR,2024-09-01,-16.213500,-68.733000,9.500000,0,,,,,,,1,,,,,,,2,0.017478,0.019611,0.005903,0.003816,0.003678,0.003035,4,0.017478,0.019514,0.005903,0.003816,0.003599,0.002994
S2,P03,LAGO MENOR,2024-09-01,-16.215800,-68.691200,3.500000,0,,,,,,,1,,,,,,,2,0.015563,0.028213,0.003723,0.000000,0.002536,0.002894,4,0.015563,0.028213,0.003723,0.000000,0.002599,0.002894
S2,P04,LAGO MENOR,2024-09-01,-16.254400,-68.601200,1.500000,0,,,,,,,1,0.006483,0.039529,0.003071,0.000000,0.004677,0.006433,2,0.011006,0.036335,0.006227,0.000308,0.003246,0.004035,4,0.011006,0.034970,0.006271,0.000308,0.002549,0.002574
S2,E127,LAGO MENOR,2024-09-01,-16.218000,-68.622600,2.000000,0,,,,,,,1,,,,,,,2,0.036631,0.061368,0.013345,0.004063,0.002134,0.002526,4,0.036631,0.061175,0.013890,0.006208,0.003407,0.003229
S2,E129,LAGO MENOR,2024-08-31,-16.333900,-68.780800,4.500000,0,,,,,,,4,0.019051,0.037429,0.013702,0.002574,0.001746,0.001590,4,0.019051,0.037429,0.013702,0.002574,0.001746,0.001590,8,0.019051,0.037429,0.013702,0.002574,0.001761,0.001595
S2,E135,LAGO MENOR,2024-08-31,-16.265900,-69.060100,4.000000,0,,,,,,,2,0.051505,0.045702,0.033328,0.030237,0.021602,0.014073,2,0.051505,0.045702,0.033328,0.030237,0.021602,0.014073,4,0.016071,0.016714,0.007797,0.005027,0.004651,0.004724
S2,E138,LAGO MENOR,2024-08-31,-16.401100,-68.833400,4.500000,0,,,,,,,2,0.023975,0.034791,0.014712,0.006753,0.003151,0.002787,2,0.023975,0.034791,0.014712,0.006753,0.003151,0.002787,4,0.021326,0.038143,0.013849,0.004620,0.002968,0.002663
S2,P15,LAGO MENOR,2024-08-31,-16.311900,-68.849500,4.000000,0,,,,,,,4,0.012409,0.021835,0.000791,0.000000,0.003355,0.004446,4,0.012409,0.021835,0.000791,0.000000,0.003355,0.004446,8,0.012409,0.021835,0.000791,0.000000,0.003355,0.004258
S2,E142,LAGO MENOR,2024-08-31,-16.451500,-68.998000,4.000000,0,,,,,,,4,0.031312,0.032125,0.015467,0.008371,0.003435,0.002783,4,0.031312,0.032125,0.015467,0.008371,0.003435,0.002783,8,0.018844,0.022290,0.007970,0.003384,0.002265,0.001978
S2,E145,LAGO MENOR,2024-09-02,-16.513900,-68.977000,3.500000,2,0.062395,0.061962,0.035727,0.025390,0.010600,0.006211,2,0.062395,0.061962,0.035727,0.025390,0.010600,0.006211,4,0.041302,0.042779,0.021744,0.014922,0.007016,0.004818,8,0.020332,0.024364,0.008096,0.003752,0.002458,0.002317
S2,P10,LAGO MENOR,2024-09-02,-16.582100,-68.872300,3.000000,1,0.064944,0.068611,0.048834,0.035478,0.021307,0.018355,1,0.064944,0.068611,0.048834,0.035478,0.021307,0.018355,2,0.038490,0.043831,0.026907,0.018453,0.011851,0.010557,4,0.015197,0.023509,0.008475,0.004007,0.002936,0.003161
LS,E02,BAHIA PUNO,2013-10-04,-15.846100,-69.927100,5.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
LS,E03,BAHIA PUNO,2013-10-04,-15.872800,-69.901200,5.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
LS,E04,BAHIA PUNO,2013-10-04,-15.862800,-69.871000,6.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
LS,E05,BAHIA PUNO,2013-10-05,-15.840000,-69.892300,7.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
LS,E06,BAHIA PUNO,2013-10-05,-15.818300,-69.912400,6.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
LS,E07,BAHIA PUNO,2013-10-05,-15.797400,-69.887400,7.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
LS,E09,BAHIA PUNO,2013-10-05,-15.802300,-69.850700,6.900000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
LS,E10,BAHIA PUNO,2013-10-05,-15.761100,-69.864200,7.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
LS,E11,BAHIA PUNO,2013-10-05,-15.779000,-69.822600,6.500000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
LS,E12,LAGO MAYOR,2013-10-05,-15.731800,-69.793600,7.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
LS,E12,LAGO MAYOR,2013-10-05,-15.793200,-69.786900,6.500000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
LS,E14,LAGO MAYOR,2013-10-05,-15.774000,-69.740000,6.300000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
LS,E15,LAGO MAYOR,2013-10-06,-15.294100,-69.670900,5.500000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
LS,E16,LAGO MAYOR,2013-10-06,-15.338400,-69.720800,5.500000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
LS,E17,LAGO MAYOR,2013-10-06,-15.392800,-69.782200,7.500000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
LS,E19,LAGO MAYOR,2013-10-06,-15.543500,-69.839100,7.100000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
LS,E20,LAGO MAYOR,2013-10-06,-15.487300,-69.773100,6.500000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
LS,E21,LAGO MAYOR,2013-10-06,-15.433900,-69.710500,7.500000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
LS,E22,LAGO MAYOR,2013-10-06,-15.372200,-69.638000,7.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
LS,E23,LAGO MAYOR,2013-10-07,-15.384500,-69.536700,5.400000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
LS,E24,LAGO MAYOR,2013-10-07,-15.437400,-69.596600,7.500000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
LS,E25,LAGO MAYOR,2013-10-07,-15.494400,-69.661100,7.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
LS,E26,LAGO MAYOR,2013-10-07,-15.556000,-69.730900,8.700000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
LS,E27,LAGO MAYOR,2013-10-07,-15.611200,-69.793500,6.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
LS,E28,LAGO MAYOR,2013-10-08,-15.710400,-69.738500,7.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
LS,E29,LAGO MAYOR,2013-10-08,-15.661200,-69.680200,7.500000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
LS,E30,LAGO MAYOR,2013-10-08,-15.611900,-69.621700,8.500000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
LS,E31,LAGO MAYOR,2013-10-08,-15.563200,-69.563900,8.500000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
LS,E32,LAGO MAYOR,2013-10-08,-15.523500,-69.515900,9.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
LS,E33,LAGO MAYOR,2013-10-08,-15.478300,-69.462100,7.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
LS,E34,LAGO MAYOR,2013-10-09,-15.537300,-69.360100,7.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
LS,E35,LAGO MAYOR,2013-10-09,-15.603600,-69.441100,7.500000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
LS,E36,LAGO MAYOR,2013-10-09,-15.669800,-69.521900,8.000000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
LS,E37,LAGO MAYOR,2013-10-09,-15.736600,-69.603500,6.300000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
LS,E38,LAGO MAYOR,2013-10-09,-15.802800,-69.684300,7.100000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
LS,E39,LAGO MAYOR,2013-10-09,-15.863900,-69.758000,5.500000,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
LS,E40,LAGO MAYOR,2013-10-10,-15.914200,-69.660700,5.000000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.043426,0.060062,0.052099,0.089157,0.081063,0.063617
LS,E41,LAGO MAYOR,2013-10-10,-15.857500,-69.589700,7.000000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.017550,0.026401,0.017643,0.053272,0.049900,0.034152
LS,E42,LAGO MAYOR,2013-10-10,-15.799300,-69.516800,8.500000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.019566,0.026893,0.019039,0.054198,0.050055,0.033971
LS,E43,LAGO MAYOR,2013-10-10,-15.744000,-69.447700,6.500000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.023086,0.026296,0.017855,0.051541,0.045031,0.028472
LS,E44,LAGO MAYOR,2013-10-10,-15.685700,-69.374800,8.000000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.031244,0.042451,0.035478,0.070023,0.063993,0.047569
LS,E45,LAGO MAYOR,2013-10-10,-15.627600,-69.302000,9.000000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.062414,0.074057,0.071766,0.103811,0.084953,0.064166
LS,E46,LAGO MAYOR,2013-10-11,-15.706600,-69.236200,5.900000,0,,,,,,,0,,,,,,,0,,,,,,,1,,,,,,
LS,E47,LAGO MAYOR,2013-10-11,-15.762900,-69.305900,7.000000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.034996,0.045869,0.038028,0.071258,0.066021,0.048725
LS,E48,LAGO MAYOR,2013-10-11,-15.822100,-69.380100,8.100000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.001909,0.017315,0.007873,0.046984,0.047134,0.031346
LS,E49,LAGO MAYOR,2013-10-11,-15.888200,-69.461900,7.500000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.028618,0.042050,0.032938,0.068909,0.063052,0.047194
LS,E50,LAGO MAYOR,2013-10-11,-15.946400,-69.532900,5.700000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.028490,0.034012,0.023823,0.057081,0.051699,0.033651
LS,E51,LAGO MAYOR,2013-10-12,-15.983100,-69.419400,7.000000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.026732,0.032432,0.024258,0.057348,0.052064,0.034630
LS,E52,LAGO MAYOR,2013-10-12,-15.938400,-69.363700,6.800000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.023210,0.037717,0.029151,0.066030,0.061529,0.045725
LS,E53,LAGO MAYOR,2013-10-12,-15.886200,-69.298700,8.000000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.020929,0.027005,0.018546,0.052367,0.046437,0.029908
LS,E54,LAGO MAYOR,2013-10-12,-15.835300,-69.235300,8.100000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.031669,0.043043,0.035009,0.069445,0.063497,0.046926
LS,E55,LAGO MAYOR,2013-10-12,-15.790600,-69.180500,8.000000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.036312,0.049636,0.042335,0.075448,0.072312,0.054039
LS,E56,LAGO MAYOR,2013-10-12,-15.745600,-69.123600,5.500000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.024005,0.034671,0.027202,0.062016,0.059756,0.041749
LS,E57,LAGO MAYOR,2013-10-12,-15.811600,-69.045600,8.000000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.055855,0.060673,0.056724,0.086871,0.073917,0.051594
LS,E58,LAGO MAYOR,2013-10-12,-15.885000,-69.136500,9.000000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.035054,0.046579,0.038719,0.071108,0.067822,0.050203
LS,E59,LAGO MAYOR,2013-10-13,-15.958800,-69.227700,6.000000,0,,,,,,,0,,,,,,,0,,,,,,,1,,,,,,
LS,E60,LAGO MAYOR,2013-10-13,-16.033400,-69.320000,7.000000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.024144,0.025120,0.017576,0.049464,0.041090,0.023437
LS,E61,LAGO MAYOR,2013-10-13,-16.108400,-69.412700,6.000000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.027832,0.045534,0.035866,0.071897,0.069774,0.051603
LS,E62,LAGO MAYOR,2013-10-13,-16.177000,-69.475700,7.000000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.073218,0.082502,0.078268,0.110232,0.094609,0.071251
LS,E63,LAGO MAYOR,2013-10-13,-16.156600,-69.356200,7.000000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.022614,0.028334,0.020267,0.054423,0.049190,0.031804
LS,E64,LAGO MAYOR,2013-10-13,-16.229200,-69.272700,7.000000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.020517,0.026797,0.019540,0.054692,0.049800,0.032520
LS,E65,LAGO MAYOR,2013-10-14,-16.116700,-69.240200,7.000000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.021386,0.029558,0.020439,0.055530,0.048620,0.032663
LS,E66,LAGO MAYOR,2013-10-14,-16.207600,-69.145700,6.500000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.024120,0.033878,0.025366,0.062413,0.057551,0.041173
LS,E67,LAGO MAYOR,2013-10-14,-16.070400,-69.148900,7.000000,0,,,,,,,0,,,,,,,0,,,,,,,1,-0.078593,-0.020079,-0.028734,0.028735,0.040731,0.025436
LS,E68,LAGO MAYOR,2013-10-14,-16.003300,-69.136500,7.200000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.031131,0.043869,0.035396,0.070567,0.065437,0.049298
LS,E69,LAGO MAYOR,2013-10-14,-15.948300,-69.066700,6.500000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.040462,0.052933,0.044503,0.077896,0.070713,0.054086
LS,E70,LAGO MAYOR,2013-10-14,-15.893300,-68.995800,6.000000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.032615,0.045579,0.036943,0.072192,0.067167,0.049530
LS,E71,LAGO MAYOR,2013-10-14,-15.983300,-68.858300,5.000000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.043823,0.053926,0.047772,0.079726,0.072446,0.053499
LS,E72,LAGO MAYOR,2013-10-15,-16.038300,-68.925800,6.000000,0,,,,,,,0,,,,,,,1,0.025540,0.028196,0.021268,0.054245,0.045707,0.028572,1,0.025540,0.028196,0.021268,0.054245,0.045707,0.028572
LS,E73,LAGO MAYOR,2013-10-15,-16.057700,-69.036000,5.500000,0,,,,,,,0,,,,,,,1,0.024092,0.024886,0.019299,0.052375,0.043887,0.026393,1,0.024092,0.024886,0.019299,0.052375,0.043887,0.026393
LS,E74,LAGO MAYOR,2013-10-15,-16.123200,-68.960200,8.400000,0,,,,,,,0,,,,,,,1,0.019623,0.022257,0.014921,0.048619,0.042836,0.025569,1,0.019623,0.022257,0.014921,0.048619,0.042836,0.025569
LS,E75,LAGO MAYOR,2013-10-15,-16.180600,-68.892600,6.000000,0,,,,,,,0,,,,,,,1,0.036484,0.035555,0.029093,0.061405,0.051910,0.033860,1,0.036484,0.035555,0.029093,0.061405,0.051910,0.033860
LS,E76,LAGO MENOR,2013-10-15,-16.232000,-68.829500,5.500000,0,,,,,,,0,,,,,,,1,0.069806,0.078710,0.073325,0.099887,0.088619,0.066033,1,0.069806,0.078710,0.073325,0.099887,0.088619,0.066033
LS,E77,LAGO MENOR,2013-10-15,-16.188300,-68.795800,5.000000,0,,,,,,,0,,,,,,,1,0.049281,0.056704,0.050232,0.078617,0.070402,0.049891,1,0.049281,0.056704,0.050232,0.078617,0.070402,0.049891
LS,E79,LAGO MENOR,2013-10-15,-16.242500,-68.768600,5.400000,0,,,,,,,0,,,,,,,1,0.023157,0.038283,0.030816,0.062914,0.060690,0.042403,1,0.023157,0.038283,0.030816,0.062914,0.060690,0.042403
LS,E80,LAGO MENOR,2013-10-15,-16.270300,-68.827300,5.100000,0,,,,,,,0,,,,,,,1,0.031885,0.039164,0.016573,0.043197,0.034267,0.016815,1,0.031885,0.039164,0.016573,0.043197,0.034267,0.016815
LS,E81,LAGO MENOR,2013-10-15,-16.306600,-68.871600,4.500000,0,,,,,,,0,,,,,,,1,0.046044,0.045947,0.034264,0.063735,0.051666,0.032008,1,0.046044,0.045947,0.034264,0.063735,0.051666,0.032008
LS,E82,LAGO MENOR,2013-10-16,-16.268200,-68.959800,5.500000,0,,,,,,,0,,,,,,,1,0.023222,0.022529,0.012666,0.044587,0.035179,0.017445,1,0.023222,0.022529,0.012666,0.044587,0.035179,0.017445
LS,E83,LAGO MENOR,2013-10-16,-16.313000,-69.014900,6.000000,0,,,,,,,0,,,,,,,1,0.019513,0.035120,0.025791,0.061595,0.057621,0.039007,1,0.019513,0.035120,0.025791,0.061595,0.057621,0.039007
LS,E84,LAGO MENOR,2013-10-15,-16.341900,-68.910200,6.000000,0,,,,,,,0,,,,,,,1,0.021488,0.022655,0.012675,0.045489,0.037498,0.020061,1,0.021488,0.022655,0.012675,0.045489,0.037498,0.020061
LS,E85,LAGO MENOR,2013-10-16,-16.420300,-68.921400,6.300000,0,,,,,,,0,,,,,,,1,0.025615,0.026051,0.014981,0.046756,0.037656,0.019731,1,0.025615,0.026051,0.014981,0.046756,0.037656,0.019731
LS,E87,LAGO MENOR,2013-10-16,-16.496400,-68.971000,6.000000,0,,,,,,,0,,,,,,,1,0.027423,0.030103,0.018148,0.049829,0.041964,0.024083,1,0.027423,0.030103,0.018148,0.049829,0.041964,0.024083
LS,E03,BAHIA PUNO,2014-07-19,-15.846100,-69.927100,6.000000,1,0.025512,0.021703,0.013210,0.043446,0.031099,0.012371,1,0.025512,0.021703,0.013210,0.043446,0.031099,0.012371,1,0.025512,0.021703,0.013210,0.043446,0.031099,0.012371,1,0.025512,0.021703,0.013210,0.043446,0.031099,0.012371
LS,E05,BAHIA PUNO,2014-07-19,-15.840000,-69.892300,7.000000,1,,,,,,,1,,,,,,,1,,,,,,,1,,,,,,
LS,E07,BAHIA PUNO,2014-07-19,-15.768200,-69.851800,7.000000,1,0.024848,0.022017,0.013103,0.043846,0.032787,0.014281,1,0.024848,0.022017,0.013103,0.043846,0.032787,0.014281,1,0.024848,0.022017,0.013103,0.043846,0.032787,0.014281,1,0.024848,0.022017,0.013103,0.043846,0.032787,0.014281
LS,E08,BAHIA PUNO,2014-07-20,-15.723600,-69.807200,6.500000,0,,,,,,,1,0.026936,0.027860,0.013968,0.044246,0.031844,0.013252,1,0.026936,0.027860,0.013968,0.044246,0.031844,0.013252,1,0.026936,0.027860,0.013968,0.044246,0.031844,0.013252
LS,E09,LAGO MAYOR,2014-07-20,-15.795400,-69.792200,8.000000,0,,,,,,,1,0.024195,0.022307,0.015174,0.047430,0.036205,0.017879,1,0.024195,0.022307,0.015174,0.047430,0.036205,0.017879,1,0.024195,0.022307,0.015174,0.047430,0.036205,0.017879
LS,E10,LAGO MAYOR,2014-07-20,-15.774000,-69.740000,8.500000,0,,,,,,,1,0.022516,0.019270,0.012344,0.044157,0.033069,0.014640,1,0.022516,0.019270,0.012344,0.044157,0.033069,0.014640,1,0.022516,0.019270,0.012344,0.044157,0.033069,0.014640
LS,E12,LAGO MAYOR,2014-07-21,-15.411200,-69.793500,8.000000,0,,,,,,,1,0.027267,0.021265,0.013714,0.043897,0.030814,0.012025,1,0.027267,0.021265,0.013714,0.043897,0.030814,0.012025,1,0.027267,0.021265,0.013714,0.043897,0.030814,0.012025
LS,E13,LAGO MAYOR,2014-07-21,-15.335800,-69.736300,9.500000,0,,,,,,,1,0.031011,0.025105,0.014327,0.043979,0.031064,0.012126,1,0.031011,0.025105,0.014327,0.043979,0.031064,0.012126,1,0.031011,0.025105,0.014327,0.043979,0.031064,0.012126
LS,E14,LAGO MAYOR,2014-07-20,-15.350100,-69.643300,9.000000,0,,,,,,,1,0.027580,0.021139,0.013016,0.043977,0.031049,0.012254,1,0.027580,0.021139,0.013016,0.043977,0.031049,0.012254,1,0.027580,0.021139,0.013016,0.043977,0.031049,0.012254
LS,E15,LAGO MAYOR,2014-07-22,-15.384500,-69.536700,8.000000,0,,,,,,,0,,,,,,,1,0.026298,0.020802,0.013323,0.044528,0.031500,0.012509,1,0.026298,0.020802,0.013323,0.044528,0.031500,0.012509
LS,E16,LAGO MAYOR,2014-07-21,-15.438700,-69.601000,12.200000,0,,,,,,,1,0.044082,0.046956,0.038709,0.071776,0.075614,0.044925,1,0.044082,0.046956,0.038709,0.071776,0.075614,0.044925,1,0.044082,0.046956,0.038709,0.071776,0.075614,0.044925
LS,E17,LAGO MAYOR,2014-07-22,-15.494600,-69.667400,10.500000,0,,,,,,,0,,,,,,,1,0.020487,0.018837,0.012417,0.045111,0.035872,0.016788,1,0.020487,0.018837,0.012417,0.045111,0.035872,0.016788
LS,E18,LAGO MAYOR,2014-07-22,-15.550000,-69.733200,12.000000,0,,,,,,,0,,,,,,,1,0.026680,0.019776,0.013377,0.043997,0.031040,0.012054,1,0.026680,0.019776,0.013377,0.043997,0.031040,0.012054
LS,E19,LAGO MAYOR,2014-07-22,-15.604700,-69.798100,12.400000,0,,,,,,,0,,,,,,,1,0.028268,0.021446,0.014397,0.044631,0.031384,0.012352,1,0.028268,0.021446,0.014397,0.044631,0.031384,0.012352
LS,E20,LAGO MAYOR,2014-07-23,-15.710400,-69.738500,8.500000,0,,,,,,,0,,,,,,,1,0.032956,0.032638,0.026766,0.059211,0.045416,0.026917,1,0.032956,0.032638,0.026766,0.059211,0.045416,0.026917
LS,E21,LAGO MAYOR,2014-07-23,-15.661200,-69.680200,9.400000,0,,,,,,,0,,,,,,,1,0.023396,0.019522,0.013040,0.044738,0.033206,0.014743,1,0.023396,0.019522,0.013040,0.044738,0.033206,0.014743
LS,E22,LAGO MAYOR,2014-07-23,-15.611900,-69.621700,10.000000,0,,,,,,,0,,,,,,,1,0.026106,0.019807,0.013599,0.044165,0.031496,0.012829,1,0.026106,0.019807,0.013599,0.044165,0.031496,0.012829
LS,E23,LAGO MAYOR,2014-07-23,-15.563200,-69.563900,10.200000,0,,,,,,,0,,,,,,,1,0.024298,0.018842,0.012610,0.043977,0.031998,0.013434,1,0.024298,0.018842,0.012610,0.043977,0.031998,0.013434
LS,E24,LAGO MAYOR,2014-07-23,-15.514000,-69.505500,10.600000,0,,,,,,,0,,,,,,,1,0.024682,0.018451,0.012260,0.043537,0.030917,0.012199,1,0.024682,0.018451,0.012260,0.043537,0.030917,0.012199
LS,E25,LAGO MAYOR,2014-07-23,-15.466500,-69.449100,9.500000,0,,,,,,,0,,,,,,,1,0.023974,0.018762,0.012704,0.043995,0.031226,0.012377,1,0.023974,0.018762,0.012704,0.043995,0.031226,0.012377
LS,E26,LAGO MAYOR,2014-07-23,-15.537300,-69.360100,8.000000,0,,,,,,,0,,,,,,,1,0.022595,0.018250,0.012354,0.044076,0.031736,0.013066,1,0.022595,0.018250,0.012354,0.044076,0.031736,0.013066
LS,E27,LAGO MAYOR,2014-07-23,-15.603600,-69.441100,10.000000,0,,,,,,,0,,,,,,,1,0.023281,0.018577,0.012237,0.043472,0.031739,0.013233,1,0.023281,0.018577,0.012237,0.043472,0.031739,0.013233
LS,E28,LAGO MAYOR,2014-07-24,-15.669800,-69.521900,11.400000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.027789,0.020659,0.014415,0.044607,0.031353,0.012576
LS,E29,LAGO MAYOR,2014-07-24,-15.736600,-69.603500,10.400000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.025459,0.019954,0.012727,0.043608,0.031221,0.012612
LS,E30,LAGO MAYOR,2014-07-24,-15.802800,-69.684300,11.600000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.022481,0.021108,0.013148,0.045370,0.035038,0.017358
LS,E31,LAGO MAYOR,2014-07-24,-15.869600,-69.765800,10.800000,0,,,,,,,0,,,,,,,0,,,,,,,1,-0.008258,0.034464,0.028373,0.076168,0.070571,0.049814
LS,E32,LAGO MAYOR,2014-07-25,-15.926700,-69.677200,10.000000,0,,,,,,,0,,,,,,,0,,,,,,,2,0.025218,0.020861,0.012968,0.043713,0.031065,0.012446
LS,E33,LAGO MAYOR,2014-07-25,-15.877900,-69.616200,10.500000,0,,,,,,,0,,,,,,,0,,,,,,,2,0.026077,0.019799,0.013426,0.044304,0.031472,0.012634
LS,E34,LAGO MAYOR,2014-07-25,-15.828600,-69.554500,10.000000,0,,,,,,,0,,,,,,,0,,,,,,,2,0.023072,0.018023,0.012134,0.043791,0.031093,0.012387
LS,E35,LAGO MAYOR,2014-07-25,-15.779300,-69.492800,10.000000,0,,,,,,,0,,,,,,,0,,,,,,,2,0.022222,0.016927,0.011925,0.043615,0.031846,0.013006
LS,E36,LAGO MAYOR,2014-07-25,-15.730300,-69.431500,10.500000,0,,,,,,,0,,,,,,,0,,,,,,,2,0.022893,0.018123,0.012980,0.044521,0.032735,0.013883
LS,E37,LAGO MAYOR,2014-07-25,-15.681200,-69.370000,11.000000,0,,,,,,,0,,,,,,,0,,,,,,,2,0.024188,0.019727,0.013186,0.044117,0.032212,0.013485
LS,E39,LAGO MAYOR,2014-07-25,-15.756800,-69.299300,10.000000,0,,,,,,,0,,,,,,,0,,,,,,,2,0.022225,0.017943,0.012427,0.044023,0.032115,0.013339
LS,E40,LAGO MAYOR,2014-07-26,-15.822100,-69.380100,11.000000,0,,,,,,,0,,,,,,,0,,,,,,,2,0.021923,0.017626,0.011811,0.043667,0.031516,0.012986
LS,E41,LAGO MAYOR,2014-07-26,-15.888200,-69.461900,11.000000,0,,,,,,,0,,,,,,,0,,,,,,,2,0.025066,0.019218,0.013643,0.044449,0.031601,0.012740
LS,E42,LAGO MAYOR,2014-07-26,-15.953400,-69.542500,7.000000,0,,,,,,,0,,,,,,,0,,,,,,,2,0.026878,0.022460,0.013783,0.043894,0.031249,0.012477
LS,E44,LAGO MAYOR,2014-07-27,-15.945500,-69.373500,11.000000,0,,,,,,,0,,,,,,,0,,,,,,,2,0.025959,0.020210,0.013654,0.044479,0.031571,0.012452
LS,E45,LAGO MAYOR,2017-07-27,-15.893900,-69.309200,11.000000,1,0.022100,0.017405,0.012094,0.043866,0.031770,0.012916,1,0.022100,0.017405,0.012094,0.043866,0.031770,0.012916,1,0.022100,0.017405,0.012094,0.043866,0.031770,0.012916,1,0.022100,0.017405,0.012094,0.043866,0.031770,0.012916
LS,E46,LAGO MAYOR,2014-07-27,-15.842200,-69.244800,11.000000,0,,,,,,,0,,,,,,,0,,,,,,,2,0.021747,0.019268,0.012657,0.044571,0.034270,0.015958
LS,E47,LAGO MAYOR,2014-07-27,-15.790600,-69.180500,11.000000,0,,,,,,,0,,,,,,,0,,,,,,,2,0.021263,0.017787,0.011988,0.043898,0.033087,0.014594
