row_id,station,zona,campaign_date,date,year,month,lat,lon,sensor,event_id,secchi,chl,tss,temp_insitu,B2,B3,B4,B8,B11,B12,NDWI,NDTI,B2_B3,B4_B3,B3_B2,B2_B4
13,E15,BAHIA PUNO,2016-08-04,2016-08-04,2016,8,-15.715,-69.8226,S2,E15|2016-08-04|8.5,8.5,0.51,33.5,12.5,0.01309,0.01252,0.00374,0.00179,0.00154,0.00183,0.749825244596419,-0.5399753665451804,1.0455270730409687,0.2987220208688482,0.9564552363288591,3.4999990641713734
14,E16,BAHIA PUNO,2016-08-04,2016-08-04,2016,8,-15.6737,-69.8541,S2,E16|2016-08-04|6.5,6.5,0.01,26.5,12.4,0.01239,0.01381,0.00419,0.00125,0.00261,0.00294,0.8339972885791974,-0.5344444147530881,0.8971758944840048,0.3034033089497966,1.1146084653261932,2.957039867054924
15,E17,BAHIA PUNO,2016-08-04,2016-08-04,2016,8,-15.6048,-69.9059,S2,E17|2016-08-04|3.5,3.5,1.98,25.75,12.5,0.01306,0.0179,0.008,0.00333,0.00364,0.00369,0.6862929493032054,-0.3822393674811055,0.7296088977872125,0.4469273493336677,1.3705971385453952,1.6324997959375256
17,E27,LAGO MAYOR,2016-08-05,2016-08-05,2016,8,-15.4508,-69.8379,S2,E27|2016-08-05|9.8,9.8,0.04,24.75,12.9,0.01208,0.01192,0.00314,0.00155,0.0007,0.00106,0.7698588886519014,-0.5830012893093434,1.0134227337732606,0.2634227966927184,0.9867548852024102,3.84713253276034
18,E28,LAGO MAYOR,2016-08-05,2016-08-05,2016,8,-15.3928,-69.7822,S2,E28|2016-08-05|8.8,8.8,0.28,25.25,12.9,0.01572,0.01545,0.00396,0.00135,0.00045,0.0005,0.8392856643282344,-0.591962875220872,1.01747566229931,0.25631066302196354,0.9828243649602821,3.969695967248493
19,E32,LAGO MAYOR,2016-08-05,2016-08-05,2016,8,-15.3384,-69.7205,S2,E32|2016-08-05|9.8,9.8,0.62,19.0,13.1,0.00932,0.00945,0.00023,0.0,4e-05,0.00143,0.9999998941799054,-0.9524792404463597,0.9862432818790179,0.02433862176310881,1.0139483890613317,40.52156294972631
20,E33,LAGO MAYOR,2016-08-05,2016-08-05,2016,8,-15.333,-69.756,S2,E33|2016-08-05|4.6,4.6,0.32,23.75,13.2,0.03641,0.05426,0.03427,0.00124,0.00017,0.00107,0.9553152981024271,-0.22579916157461696,0.671028369498187,0.6315886356139212,1.4902498904078583,1.0624452564212064
21,E36,LAGO MAYOR,2016-08-05,2016-08-05,2016,8,-15.2971,-69.6814,S2,E36|2016-08-05|9.0,9.0,0.02,14.75,12.8,0.00948,0.01018,0.00087,0.0,0.00011,0.00072,0.9999999017681825,-0.8425338604041757,0.9312376295444373,0.08546168119236924,1.0738395491730433,10.89653919938023
22,E39,LAGO MAYOR,2016-08-06,2016-08-06,2016,8,-15.3748,-69.5276,S2,E39|2016-08-06|5.0,5.0,1.76,17.0,12.5,0.00954,0.01181,0.0,0.0,0.00238,0.00308,0.9999999153260022,-0.9999999153260022,0.8077899400685911,0.0,1.2379453628988089,9540000.0
23,E41,LAGO MAYOR,2016-08-06,2016-08-06,2016,8,-15.4392,-69.6009,S2,E41|2016-08-06|11.0,11.0,0.27,16.5,12.4,0.01206,0.01117,0.00366,0.00143,0.00153,0.00132,0.7730158116654117,-0.5064058997703371,1.079677611488128,0.3276633547302279,0.926202244925187,3.2950810669177413
24,E42,LAGO MAYOR,2016-08-06,2016-08-06,2016,8,-15.4967,-69.6685,S2,E42|2016-08-06|11.0,11.0,0.37,23.25,12.5,0.01402,0.01192,0.00516,0.00233,0.001,0.00092,0.6729824089135151,-0.3957845201531312,1.1761743979719466,0.4328858697243398,0.8502139193855979,2.71705373700509
25,E43,LAGO MAYOR,2016-08-04,2016-08-04,2016,8,-15.5603,-69.7411,S2,E43|2016-08-04|11.0,11.0,0.43,0.75,13.1,0.01441,0.01272,0.00528,0.00289,0.00155,0.00106,0.6297244952130369,-0.41333331037037163,1.1328615461586835,0.4150943069894413,0.8827202718445336,2.729166149779138
26,E22,LAGO MAYOR,2016-08-05,2016-08-05,2016,8,-15.6181,-69.807,S2,E22|2016-08-05|10.2,10.2,0.09,20.0,12.6,0.0129,0.01127,0.00352,0.00152,0.00132,0.00155,0.7623142484508015,-0.5240026691005633,1.1446316641853005,0.31233360139009747,0.8736433431284231,3.6647716861444075
27,E48,LAGO MAYOR,2016-08-08,2016-08-08,2016,8,-15.5361,-69.3597,S2,E48|2016-08-08|14.5,14.5,0.24,17.25,13.4,0.01223,0.01049,0.00445,0.00365,0.00297,0.00258,0.4837340534841546,-0.4042837748136697,1.1658721481532748,0.4242134962618212,0.8577268309299403,2.7483139891429236
28,E49,LAGO MAYOR,2016-08-08,2016-08-08,2016,8,-15.6063,-69.4449,S2,E49|2016-08-08|12.8,12.8,0.15,26.75,12.8,0.01275,0.01188,0.00553,0.00358,0.00243,0.00243,0.5368693055065132,-0.36473289116985114,1.0732322328929096,0.4654881763057091,0.931764632802774,2.3056053696916146
29,E50,LAGO MAYOR,2016-08-08,2016-08-08,2016,8,-15.6687,-69.5211,S2,E50|2016-08-08|11.9,11.9,0.6,17.5,12.4,0.01225,0.01207,0.00537,0.00326,0.0021,0.00209,0.5746901125446764,-0.38417428989826324,1.014912923370926,0.4449046855919896,0.9853060420158334,2.2811913815286067
30,E51,LAGO MAYOR,2016-08-06,2016-08-06,2016,8,-15.7371,-69.6038,S2,E51|2016-08-06|9.4,9.4,0.26,16.25,12.7,0.01358,0.01184,0.00513,0.00297,0.00155,0.00141,0.5989196084456713,-0.3954036302060324,1.1469593625878918,0.43327699043268664,0.8718703334410653,2.647172973260629
31,E52,LAGO MAYOR,2016-08-06,2016-08-06,2016,8,-15.8028,-69.6843,S2,E52|2016-08-06|10.3,10.3,0.4,26.5,13.0,0.01211,0.01149,0.00455,0.00237,0.00226,0.00209,0.6580086105332893,-0.43266830220272434,1.0539598734586706,0.39599648424747746,0.948802564095577,2.6615378765850815
33,E58,LAGO MAYOR,2016-08-09,2016-08-09,2016,8,-15.9519,-69.5453,S2,E58|2016-08-09|5.0,5.0,0.33,27.25,12.9,0.01495,0.0142,0.00591,0.00357,0.00243,0.00248,0.5981991784918864,-0.4122326995408901,1.0528168272664207,0.41619715378893285,0.9498327123857718,2.52961040108115
34,E59,LAGO MAYOR,2016-08-09,2016-08-09,2016,8,-15.8876,-69.4615,S2,E59|2016-08-09|13.0,13.0,0.19,14.75,13.0,0.01231,0.01089,0.00432,0.00242,0.00137,0.00115,0.636363588552698,-0.43195263432264075,1.1303947538664139,0.3966941784486521,0.8846465568930499,2.8495363774221345
35,E60,LAGO MAYOR,2016-08-09,2016-08-09,2016,8,-15.8271,-69.3776,S2,E60|2016-08-09|12.0,12.0,0.21,16.25,12.6,0.01231,0.01111,0.0044,0.0024,0.00178,0.00161,0.6447075762614675,-0.43262408558194165,1.1080107013491718,0.3960395683132702,0.9025182045070509,2.7977266368803093
36,E61,LAGO MAYOR,2016-08-08,2016-08-08,2016,8,-15.7585,-69.3045,S2,E61|2016-08-08|10.2,10.2,0.27,19.25,13.2,0.01194,0.01156,0.00481,0.00298,0.00204,0.00177,0.5900962455229543,-0.4123396205046047,1.0328718829695602,0.4160899294039853,0.968174123268499,2.4823279662519817
38,E68,LAGO MAYOR,2016-08-08,2016-08-08,2016,8,-15.9935,-69.4278,S2,E68|2016-08-08|5.5,5.5,0.28,17.0,13.3,0.0142,0.01279,0.00531,0.00328,0.00201,0.00149,0.5917858997021842,-0.4132596456762627,1.110242290051424,0.41516806761782116,0.900704161922242,2.6741991197365125
40,E72,LAGO MAYOR,2016-08-09,2016-08-09,2016,8,-15.6921,-69.1709,S2,E72|2016-08-09|5.8,5.8,0.72,23.25,11.9,0.01771,0.02158,0.00696,0.0035,0.00563,0.00549,0.720893113202029,-0.5122634718898572,0.8206672464936402,0.32252083769597606,1.2185205410208615,2.544539864290249
41,E76,LAGO MAYOR,2016-08-11,2016-08-11,2016,8,-15.8125,-69.0449,S2,E76|2016-08-11|12.5,12.5,0.17,18.25,13.4,0.00938,0.00977,0.00402,0.00235,0.00193,0.002,0.6122111706096395,-0.4169687877470059,0.9600817850479239,0.41146362216339594,1.0415777141175144,2.3333327529023
42,E78,LAGO MAYOR,2016-08-11,2016-08-11,2016,8,-15.8903,-69.1327,S2,E78|2016-08-11|13.5,13.5,0.22,13.75,12.9,0.0105,0.01088,0.00466,0.003,0.00218,0.00252,0.5677233020372262,-0.40025737450081245,0.9650734407101618,0.42830878416279555,1.0361903775056784,2.25321840059691
43,E79,LAGO MAYOR,2016-08-11,2016-08-11,2016,8,-15.96,-69.2272,S2,E79|2016-08-11|11.5,11.5,0.61,18.75,12.4,0.01058,0.01074,0.00419,0.00251,0.00187,0.00194,0.6211320285938091,-0.4387139692756886,0.9851023291338615,0.3901303174925217,1.0151227773986031,2.525059063231727
44,E80,LAGO MAYOR,2016-08-11,2016-08-11,2016,8,-16.0316,-69.3198,S2,E80|2016-08-11|10.5,10.5,0.34,41.5,12.3,0.01175,0.01023,0.00331,0.00171,0.00093,0.00125,0.7135677794331844,-0.5110782488125369,1.1485824879196005,0.32355813063947897,0.8706382237754703,3.5498478701365954
45,E82,LAGO MAYOR,2016-08-10,2016-08-10,2016,8,-16.1109,-69.4173,S2,E82|2016-08-10|8.2,8.2,1.08,10.25,12.3,0.01425,0.01276,0.00577,0.00385,0.00208,0.00194,0.5364238087643705,-0.3772260994481328,1.1167710723533644,0.4521943219283447,0.8954385336534363,2.4696702825528107
46,E83,LAGO MAYOR,2016-08-10,2016-08-10,2016,8,-16.1837,-69.5067,S2,E83|2016-08-10|5.5,5.5,0.65,11.5,12.3,0.01488,0.01393,0.00586,0.00336,0.00273,0.00271,0.611335997030885,-0.40778168732785824,1.0681980568414893,0.4206747723851563,0.9361558510647949,2.539248713438786
47,E84,LAGO MAYOR,2016-08-10,2016-08-10,2016,8,-16.2007,-69.4624,S2,E84|2016-08-10|4.7,4.7,1.77,21.75,12.7,0.01284,0.01293,0.00566,0.00436,0.00652,0.00656,0.49566220383677256,-0.39107044695694204,0.993039366354264,0.4377416521468173,1.0070092673668796,2.268550835945082
48,E85,LAGO MAYOR,2016-08-10,2016-08-10,2016,8,-16.1599,-69.4444,S2,E85|2016-08-10|9.8,9.8,0.26,27.5,12.4,0.01437,0.01325,0.00574,0.00372,0.00219,0.00239,0.5615792244207882,-0.3954712798593323,1.0845282200356061,0.43320751447490463,0.922059782737663,2.503483884410473
49,E88,LAGO MAYOR,2016-08-10,2016-08-10,2016,8,-16.2064,-69.3781,S2,E88|2016-08-10|6.5,6.5,0.21,18.0,12.8,0.01485,0.01363,0.00559,0.00372,0.00194,0.00195,0.5711815232748401,-0.4183142342188223,1.0895083573361442,0.4101246947817539,0.91784505603737,2.656529041765824
50,E94,LAGO MAYOR,2016-08-10,2016-08-10,2016,8,-16.251,-69.2884,S2,E94|2016-08-10|7.4,7.4,0.21,6.5,13.3,0.01237,0.01237,0.00538,0.00363,0.00242,0.00243,0.5462499658593772,-0.3938027947153355,0.9999999191592629,0.43492316613393966,0.9999999191592629,2.2992560782051896
51,E97,LAGO MAYOR,2016-08-10,2016-08-10,2016,8,-16.1757,-69.1958,S2,E97|2016-08-10|9.5,9.5,0.13,10.25,13.6,0.01022,0.01011,0.00372,0.00199,0.00092,0.00108,0.6710743247046012,-0.46203901214468457,1.010880216530147,0.36795248586028834,0.9892366938124566,2.7473110894325026
52,E98,LAGO MAYOR,2016-08-10,2016-08-10,2016,8,-16.1117,-69.1016,S2,E98|2016-08-10|9.0,9.0,0.22,25.5,12.9,0.01067,0.01033,0.00437,0.00259,0.00226,0.00236,0.5990711610626036,-0.4054421492896497,1.032913743183568,0.42303964927012105,0.9681348670913902,2.4416470385247053
53,E99,LAGO MAYOR,2016-08-12,2016-08-12,2016,8,-16.0745,-69.0742,S2,E99|2016-08-12|9.2,9.2,0.44,25.0,12.9,0.01283,0.01247,0.00572,0.00369,0.00271,0.00292,0.5433167980620793,-0.37108299224392566,1.0288692037795346,0.458700845332731,0.9719406880794477,2.2430066008729717
54,E100,LAGO MAYOR,2016-08-12,2016-08-12,2016,8,-16.0055,-68.9959,S2,E100|2016-08-12|10.2,10.2,0.22,21.75,12.1,0.01168,0.01054,0.00464,0.00237,0.00155,0.00106,0.6328427085327104,-0.38866927610874336,1.1081592876509214,0.4402276622174893,0.90239718301394,2.5172408368015433
56,E104,LAGO MAYOR,2016-08-11,2016-08-11,2016,8,-15.994,-68.8804,S2,E104|2016-08-11|11.5,11.5,0.4,7.5,13.0,0.00956,0.00895,0.00294,0.00121,0.00099,0.00101,0.7618109486406547,-0.5054667362937985,1.0681563052339327,0.32849158340876167,0.9361923706911746,3.251699574251846
58,E113,LAGO MAYOR,2016-08-10,2016-08-10,2016,8,-16.2174,-69.1367,S2,E113|2016-08-10|9.3,9.3,0.23,19.5,13.1,0.01081,0.01021,0.00427,0.00236,0.00106,0.00103,0.6245027347253194,-0.4102209661449609,1.05876581206995,0.418217392926798,0.9444957498153793,2.531615332174395
59,E117,LAGO MAYOR,2016-08-10,2016-08-10,2016,8,-16.1653,-69.1027,S2,E117|2016-08-10|10.0,10.0,0.3,17.5,13.4,0.01086,0.01105,0.00472,0.00264,0.00212,0.00218,0.6143169748490158,-0.4013950284467326,0.9828053409225935,0.42714928261092466,1.017495302256418,2.3008469701595398
60,E119,LAGO MAYOR,2016-08-10,2016-08-10,2016,8,-16.0439,-69.1309,S2,E119|2016-08-10|10.5,10.5,0.97,14.2,12.9,0.01217,0.01178,0.00584,0.00395,0.00345,0.00313,0.4977749206754659,-0.33711689346669166,1.0331068732506898,0.49575547574231954,0.9679539056734672,2.0839037527562065
61,E120,LAGO MAYOR,2016-08-12,2016-08-12,2016,8,-16.1264,-68.9337,S2,E120|2016-08-12|14.2,14.2,0.56,15.5,12.8,0.01057,0.01066,0.00386,0.00222,0.0013,0.00124,0.6552794522298563,-0.4683195269752391,0.991557130247924,0.3621012793526005,1.0085145687308827,2.738341259497083
62,E121,LAGO MAYOR,2016-08-12,2016-08-12,2016,8,-16.2068,-68.8643,S2,E121|2016-08-12|10.5,10.5,0.32,14.0,13.3,0.00908,0.00979,0.003,0.00163,0.00291,0.00296,0.7145358393576324,-0.5308834612288147,0.9274769226274849,0.306435106594984,1.078193713855318,3.026665657778114
63,E01,BAHIA PUNO,2017-07-10,2017-07-10,2017,7,-15.853,-69.9605,S2,E01|2017-07-10|5.3,5.3,1.62,31.5,13.9,0.01126,0.01293,0.00416,0.0036,0.00598,0.00457,0.5644282780140184,-0.513165563887328,0.8708429334228203,0.32173238037645935,1.1483125090308608,2.7067301185744905
64,E02,BAHIA PUNO,2017-07-11,2017-07-11,2017,7,-15.8461,-69.9271,S2,E02|2017-07-11|6.0,6.0,1.62,35.0,12.7,0.01402,0.01353,0.00427,0.00176,0.00126,0.00112,0.7697841223162772,-0.5202246898750175,1.0362157401170924,0.31559495080599037,0.9650498598395251,3.283371596400094
65,E05,BAHIA PUNO,2017-07-11,2017-07-11,2017,7,-15.84,-69.8923,S2,E05|2017-07-11|6.6,6.6,1.1,24.25,13.3,0.01398,0.01279,0.00378,0.00152,0.00122,0.00101,0.7875610910159964,-0.5437537390613314,1.0930413531633032,0.2955433701686185,0.914878332269075,3.6984117199968995
68,E14,BAHIA PUNO,2017-07-12,2017-07-12,2017,7,-15.7489,-69.783,S2,E14|2017-07-12|10.6,10.6,1.7,35.5,11.5,0.01383,0.01185,0.00486,0.00262,0.00184,0.00222,0.6378714141070204,-0.4183123627580872,1.1670885091064551,0.41012654766864576,0.8568329098457765,2.8456784268151387
69,E15,BAHIA PUNO,2017-07-12,2017-07-12,2017,7,-15.715,-69.8226,S2,E15|2017-07-12|6.6,6.6,1.62,44.0,11.5,0.01333,0.0136,0.0046,0.00282,0.00214,0.00225,0.6565164033790254,-0.4945054673348644,0.9801469867538981,0.3382352692474067,1.020254987227683,2.8978254569944655
70,E16,BAHIA PUNO,2017-07-12,2017-07-12,2017,7,-15.6737,-69.8541,S2,E16|2017-07-12|6.0,6.0,0.59,23.5,11.2,0.01355,0.01656,0.00599,0.00246,0.00388,0.00358,0.741324882159575,-0.46873612112034946,0.8182366655654189,0.3617149540027202,1.2221401312073703,2.2621031281964727
71,E17,BAHIA PUNO,2017-07-11,2017-07-11,2017,7,-15.6048,-69.9059,S2,E17|2017-07-11|4.2,4.2,2.72,30.75,11.4,0.01911,0.02317,0.01005,0.00432,0.00534,0.00475,0.6857038673807251,-0.39494279365012663,0.8247733783006742,0.4337505207703703,1.2124541490081555,1.9014923481102142
74,E28,LAGO MAYOR,2017-07-12,2017-07-12,2017,7,-15.3928,-69.7822,S2,E28|2017-07-12|10.3,10.3,1.1,38.0,13.3,0.01163,0.01162,0.00287,0.00093,0.00148,0.00161,0.8517927608133258,-0.603864692624935,1.0008604990653616,0.24698793055181323,0.999140068861559,4.052263396423903
75,E32,LAGO MAYOR,2017-07-12,2017-07-12,2017,7,-15.3384,-69.7205,S2,E32|2017-07-12|7.0,7.0,0.51,0.75,13.0,0.01261,0.01233,0.00197,0.00067,0.00146,0.00258,0.8969230079289994,-0.724475473812904,1.0227087572823392,0.1597728986396676,0.9777953229345503,6.401011979181737
76,E36,LAGO MAYOR,2017-07-13,2017-07-13,2017,7,-15.2971,-69.6814,S2,E36|2017-07-13|10.8,10.8,0.59,4.0,12.6,0.01055,0.01014,0.00151,0.00059,0.0017,0.00185,0.8900278760458643,-0.7407724686032214,1.0404338224424239,0.1489151726908114,0.9611373496552275,6.986750339900437
77,E39,LAGO MAYOR,2017-07-13,2017-07-13,2017,7,-15.3748,-69.5276,S2,E39|2017-07-13|8.4,8.4,0.52,0.25,13.1,0.00834,0.01022,0.00038,0.0,0.00257,0.00321,0.9999999021526516,-0.9283017992168114,0.8160468868838663,0.03718199244794595,1.2254195173357894,21.947310664971933
78,E41,LAGO MAYOR,2017-07-13,2017-07-13,2017,7,-15.4392,-69.6009,S2,E41|2017-07-13|13.0,13.0,1.7,36.75,13.5,0.00671,0.00658,0.00104,0.00019,0.00081,0.00078,0.9438698753515693,-0.7270340253236186,1.0197566839275556,0.1580546872257314,0.9806257853016713,6.451916873156854
79,E42,LAGO MAYOR,2017-07-13,2017-07-13,2017,7,-15.4967,-69.6685,S2,E42|2017-07-13|14.0,14.0,0.59,25.0,13.6,0.0139,0.01165,0.00402,0.00174,0.00137,0.00117,0.7401045003656086,-0.4869176460167425,1.1931329447954553,0.3450643480631461,0.838129436105796,3.4577105826590584
80,E43,LAGO MAYOR,2017-07-13,2017-07-13,2017,7,-15.5603,-69.7411,S2,E43|2017-07-13|12.0,12.0,1.1,47.0,13.4,0.01341,0.01119,0.00447,0.00241,0.00167,0.00179,0.6455881878243979,-0.4291187465441414,1.1983913138166833,0.39946377127222776,0.8344518393399076,2.9999993288592104
81,E22,LAGO MAYOR,2017-07-13,2017-07-13,2017,7,-15.6181,-69.807,S2,E22|2017-07-13|9.0,9.0,2.05,3.25,13.1,0.01319,0.01096,0.00349,0.0017,0.00211,0.00251,0.7314375409606998,-0.5169549815256068,1.2034670434792845,0.3184306278804172,0.8309324616427246,3.7793685445935403
82,E48,LAGO MAYOR,2017-07-15,2017-07-15,2017,7,-15.5361,-69.3597,S2,E48|2017-07-15|12.0,12.0,1.7,1.75,13.4,0.0101,0.00888,0.0032,0.00223,0.00227,0.00186,0.5985598021098287,-0.4701986365729606,1.1373872593032366,0.36036031977924327,0.8792078337417988,3.1562490136721832
83,E49,LAGO MAYOR,2017-07-15,2017-07-15,2017,7,-15.6063,-69.4449,S2,E49|2017-07-15|9.0,9.0,1.1,1.5,13.2,0.01115,0.0094,0.00383,0.00221,0.00205,0.00195,0.6192936589755678,-0.4210128177616918,1.1861700865776503,0.40744676516523776,0.8430492517444618,2.9112263939356673
84,E50,LAGO MAYOR,2017-07-15,2017-07-15,2017,7,-15.6687,-69.5211,S2,E50|2017-07-15|12.0,12.0,1.62,3.0,12.4,0.01266,0.01068,0.00502,0.00326,0.00297,0.00293,0.5322811669812649,-0.36050953117773693,1.1853931474350985,0.47003740917252723,0.8436018290993816,2.521911848224731
85,E51,LAGO MAYOR,2017-07-15,2017-07-15,2017,7,-15.7371,-69.6038,S2,E51|2017-07-15|9.8,9.8,2.13,1.5,12.1,0.01191,0.00965,0.00373,0.00214,0.00144,0.00127,0.6369804379151454,-0.4424513869617798,1.2341967632956723,0.386528457354564,0.810243424832626,3.1930286345767738
86,E52,LAGO MAYOR,2017-07-15,2017-07-15,2017,7,-15.8028,-69.6843,S2,E52|2017-07-15|9.0,9.0,3.83,2.25,12.1,0.01267,0.01,0.00361,0.00213,0.00195,0.00201,0.6488045631653288,-0.46950768041824537,1.2669998733000127,0.3609999639000036,0.7892659203420742,3.5096943186442333
89,E59,LAGO MAYOR,2017-07-16,2017-07-16,2017,7,-15.8876,-69.4615,S2,E59|2017-07-16|10.0,10.0,2.13,1.5,13.2,0.01346,0.01023,0.00439,0.00241,0.00208,0.00189,0.6186708371304719,-0.39945277705521365,1.3157378967998148,0.42912996782698265,0.7600296612162213,3.0660585270937295
90,E60,LAGO MAYOR,2017-07-16,2017-07-16,2017,7,-15.8271,-69.3776,S2,E60|2017-07-16|10.0,10.0,2.21,1.75,12.8,0.01253,0.009,0.00331,0.00143,0.0017,0.00188,0.725790917949097,-0.4622257951075714,1.3922220675308816,0.36777773691358484,0.7182760799460431,3.7854973457711947
91,E61,LAGO MAYOR,2017-07-16,2017-07-16,2017,7,-15.7585,-69.3045,S2,E61|2017-07-16|12.8,12.8,1.7,1.75,12.7,0.01038,0.00841,0.00287,0.00133,0.00125,0.00097,0.7268993093532538,-0.49113470823273864,1.2342447997330797,0.3412603637026916,0.8102118679950032,3.6167234784935616
93,E72,LAGO MAYOR,2017-07-16,2017-07-16,2017,7,-15.6921,-69.1709,S2,E72|2017-07-16|5.8,5.8,1.54,1.0,12.7,0.01454,0.01842,0.00424,0.00144,0.00488,0.00435,0.854984851209222,-0.6257722583507388,0.7893593491118704,0.2301845694796651,1.2668499816471814,3.429244474234794
94,E76,LAGO MAYOR,2017-07-19,2017-07-19,2017,7,-15.8125,-69.0449,S2,E76|2017-07-19|9.0,9.0,1.1,0.75,12.8,0.00778,0.00765,0.00248,0.00168,0.00163,0.00184,0.6398713140545216,-0.5103652013459821,1.0169933311119828,0.32418296415908965,0.9832903620449406,3.1370955092356816
95,E78,LAGO MAYOR,2017-07-19,2017-07-19,2017,7,-15.8903,-69.1327,S2,E78|2017-07-19|10.3,10.3,0.51,0.0,12.5,0.0117,0.00841,0.00326,0.00209,0.00216,0.00165,0.6019047045805044,-0.4413024471891649,1.3912007858263038,0.38763372323023504,0.7188033573672344,3.58895595430799
96,E79,LAGO MAYOR,2017-07-16,2017-07-16,2017,7,-15.96,-69.2272,S2,E79|2017-07-16|10.0,10.0,0.59,0.0,13.4,0.01045,0.00792,0.00237,0.00126,0.00131,0.00131,0.7254901170490069,-0.5393585481672936,1.3194442778479447,0.2992423864592947,0.7578946643163001,4.40928083996589
97,E80,LAGO MAYOR,2017-07-17,2017-07-17,2017,7,-16.0316,-69.3198,S2,E80|2017-07-17|10.0,10.0,0.59,0.0,13.3,0.01271,0.01002,0.00434,0.00228,0.00193,0.00183,0.6292682415229073,-0.3955431479426777,1.268462947259187,0.4331336893080151,0.7883555634653372,2.9285707537855403
98,E82,LAGO MAYOR,2017-07-17,2017-07-17,2017,7,-16.1109,-69.4173,S2,E82|2017-07-17|10.0,10.0,2.72,1.25,13.0,0.01442,0.01204,0.00578,0.00405,0.00305,0.00281,0.49658169691847753,-0.35129066491073707,1.19767431913004,0.48006640531009925,0.8349513984083635,2.4948092569534155
99,E83,LAGO MAYOR,2017-07-17,2017-07-17,2017,7,-16.1837,-69.5067,S2,E83|2017-07-17|8.0,8.0,1.61,0.0,13.4,0.01528,0.01341,0.00543,0.00361,0.004,0.00362,0.5757931506584517,-0.42356685649857456,1.1394480880351912,0.40492167002821255,0.8776177436114042,2.8139957985274773
100,E88,LAGO MAYOR,2017-07-20,2017-07-20,2017,7,-16.2064,-69.3781,S2,E88|2017-07-20|8.0,8.0,1.53,1.0,13.2,0.01572,0.014,0.00689,0.00522,0.00398,0.00367,0.456815793089709,-0.3403542201840967,1.1228570626530672,0.4921428219897985,0.8905851850772782,2.2815671579728365
101,E94,LAGO MAYOR,2017-07-20,2017-07-20,2017,7,-16.251,-69.2884,S2,E94|2017-07-20|9.0,9.0,1.02,0.75,13.2,0.01725,0.01504,0.00955,0.00964,0.00942,0.00749,0.21880063943271316,-0.22326147933056203,1.1469414131023,0.6349733620363456,0.871884007427014,1.806282533373557
102,E97,LAGO MAYOR,2017-07-20,2017-07-20,2017,7,-16.1757,-69.1958,S2,E97|2017-07-20|10.0,10.0,2.13,3.0,12.6,0.01137,0.00852,0.00337,0.00185,0.00157,0.00205,0.6432014808870317,-0.43313705356290555,1.3345068856212576,0.39553985967842026,0.7493403034881,3.3738862392028963
103,E98,LAGO MAYOR,2017-07-19,2017-07-19,2017,7,-16.1056,-69.1103,S2,E98|2017-07-19|9.5,9.5,1.53,0.75,13.4,0.01056,0.00815,0.00271,0.00169,0.00222,0.00211,0.6565039983227643,-0.5009207641877749,1.2957053624901398,0.33251529662389007,0.7717802299450539,3.8966775289012805
104,E99,LAGO MAYOR,2017-07-19,2017-07-19,2017,7,-16.0745,-69.0742,S2,E99|2017-07-19|11.0,11.0,0.51,0.0,13.6,0.01204,0.0102,0.00419,0.0027,0.0025,0.00253,0.5813953037678059,-0.41765111760589874,1.180392041138035,0.4107842734525222,0.8471760093707634,2.873507667420604
105,E100,LAGO MAYOR,2017-07-19,2017-07-19,2017,7,-16.0055,-68.9959,S2,E100|2017-07-19|10.0,10.0,1.02,1.0,13.7,0.01126,0.00897,0.00362,0.00174,0.00134,0.00152,0.6750699649794617,-0.4249403951596192,1.255295289264739,0.40356740205491615,0.7966251512766297,3.1104963783159176
107,E104,LAGO MAYOR,2017-07-19,2017-07-19,2017,7,-16.0297,-68.8837,S2,E104|2017-07-19|10.2,10.2,1.62,0.25,13.2,0.01964,0.01834,0.01246,0.01159,0.00934,0.00829,0.22552622032989572,-0.19090908471074394,1.0708832567675435,0.679389275932973,0.9338085064252287,1.5762438542340407
109,E113,LAGO MAYOR,2017-07-20,2017-07-20,2017,7,-16.2174,-69.1367,S2,E113|2017-07-20|10.0,10.0,1.53,0.75,11.9,0.0114,0.00933,0.00376,0.00258,0.00184,0.00183,0.566750582136811,-0.42551562830285505,1.2218648208076293,0.4030010286172531,0.8184209808402648,3.031914087256892
110,E117,LAGO MAYOR,2017-07-19,2017-07-19,2017,7,-16.1653,-69.1027,S2,E117|2017-07-19|8.5,8.5,2.13,0.25,13.4,0.01221,0.00982,0.00339,0.00255,0.00232,0.0021,0.5877121594412159,-0.4867524234101119,1.2433807287799665,0.3452138141330128,0.8042587383899478,3.601768849035738
111,E120,LAGO MAYOR,2017-07-21,2017-07-21,2017,7,-16.1264,-68.9337,S2,E120|2017-07-21|9.5,9.5,2.13,31.25,12.9,0.01221,0.00998,0.00414,0.00289,0.00193,0.00165,0.5508935080890824,-0.41359770441942606,1.2234467711977186,0.41482961775254334,0.8173627504207411,2.9492746499336597
112,E121,LAGO MAYOR,2017-07-21,2017-07-21,2017,7,-16.2068,-68.8643,S2,E121|2017-07-21|9.0,9.0,1.62,26.25,13.3,0.01249,0.01265,0.00706,0.00657,0.00719,0.00688,0.31633713234458205,-0.2836123651135279,0.9873517006046086,0.5581027226796267,1.0128101671088738,1.7691215624473704
