station,zona,campaign_date,year,month,sensor,lat,lon,secchi,B2,B3,B4,B8,B11,B12,NDWI,NDTI,B2_B3,B4_B3,B3_B2,B2_B4
E98,LAGO MAYOR,2016-08-10,2016,8,LS,-16.1117,-69.1016,9.0,0.02277,0.01773,0.012,0.04351,0.03101,0.01205,-0.4209666815648811,-0.19273460502069945,1.2842638869563516,0.6768189127569706,0.7786560922856349,1.897499841875013
E99,LAGO MAYOR,2016-08-12,2016,8,LS,-16.0745,-69.0742,9.2,0.0235,0.01799,0.01197,0.04379,0.03111,0.01226,-0.4176108705469267,-0.20093457273249088,1.3062811947592445,0.6653696128199215,0.7655318823177922,1.9632412729121744
E100,LAGO MAYOR,2016-08-12,2016,8,LS,-16.0055,-68.9959,10.2,0.02233,0.01801,0.01212,0.04381,0.03193,0.01303,-0.4173406597000864,-0.19548621986438036,1.2398666718563758,0.6729594295969222,0.8065382531778661,1.8424090889101412
E104,LAGO MAYOR,2016-08-11,2016,8,LS,-15.994,-68.8804,11.5,0.02199,0.01851,0.01354,0.0451,0.03142,0.0123,-0.41801602864304316,-0.1550701979697286,1.1880064188003017,0.73149644886567,0.8417462100160886,1.6240766895068914
E113,LAGO MAYOR,2016-08-10,2016,8,LS,-16.2174,-69.1367,9.3,0.02307,0.01802,0.01222,0.04372,0.03091,0.01201,-0.4162617360501824,-0.19179893545638443,1.2802441020952218,0.678135367473065,0.7811009631078907,1.887888552545945
E117,LAGO MAYOR,2016-08-10,2016,8,LS,-16.1653,-69.1027,10.0,0.02362,0.01895,0.01254,0.044,0.03098,0.01199,-0.39793486262216254,-0.20355667819762852,1.2464379289478664,0.6617413898817208,0.8022861641707807,1.883572417577957
E119,LAGO MAYOR,2016-08-10,2016,8,LS,-16.0439,-69.1309,10.5,0.02132,0.01704,0.01138,0.04357,0.03236,0.01365,-0.4377165412024989,-0.1991555172710937,1.2511736354945049,0.6678403363943465,0.799249493468598,1.8734620497836512
E120,LAGO MAYOR,2016-08-12,2016,8,LS,-16.1264,-68.9337,14.2,0.02169,0.01827,0.01272,0.0444,0.03135,0.01239,-0.41694590047956115,-0.17909002326266465,1.187192053246193,0.6962232788055129,0.8423236126176297,1.7051885451895799
E121,LAGO MAYOR,2016-08-12,2016,8,LS,-16.2068,-68.8643,10.5,0.02347,0.01967,0.0142,0.04549,0.03192,0.01263,-0.3962553653122259,-0.16149984760850758,1.1931875346625556,0.7219115037157345,0.8380911445210419,1.6528167850129025
E01,BAHIA PUNO,2017-07-10,2017,7,LS,-15.853,-69.9605,5.3,0.0283,0.02632,0.01782,0.04716,0.0335,0.01425,-0.28361458514405846,-0.19256909396082708,1.0752279226737111,0.6770516460086761,0.9300353028256078,1.5881031656507765
E02,BAHIA PUNO,2017-07-11,2017,7,LS,-15.8461,-69.9271,6.0,0.0234,0.02137,0.01291,0.0434,0.03095,0.01229,-0.34012659657053274,-0.2467911246560349,1.0949929295745002,0.6041178940515726,0.9132478242201785,1.8125482716848746
E05,BAHIA PUNO,2017-07-11,2017,7,LS,-15.84,-69.8923,6.6,0.02416,0.02091,0.01284,0.0435,0.0309,0.01216,-0.3507219321421839,-0.23911110402633767,1.155427969611288,0.6140602288828202,0.8654800966274795,1.8816197911511066
E14,BAHIA PUNO,2017-07-12,2017,7,LS,-15.7489,-69.783,10.6,0.02188,0.01779,0.01178,0.04342,0.03095,0.01227,-0.41872242413457894,-0.20324652677556554,1.22990437156243,0.6621697210697178,0.813071260828553,1.8573852413085534
E15,BAHIA PUNO,2017-07-12,2017,7,LS,-15.715,-69.8226,6.6,0.02365,0.02129,0.01312,0.04367,0.03094,0.0125,-0.34451969912993075,-0.23743097246640596,1.1108501122193466,0.6162517324447284,0.9002113784265802,1.8025913260220028
E16,BAHIA PUNO,2017-07-12,2017,7,LS,-15.6737,-69.8541,6.0,0.02389,0.02416,0.01481,0.04414,0.03167,0.01276,-0.29253293861591595,-0.23992814370212615,0.9888244623830935,0.6129966633693434,1.0113017575846899,1.6130991483390178
E17,BAHIA PUNO,2017-07-11,2017,7,LS,-15.6048,-69.9059,4.2,0.02676,0.03138,0.0185,0.04331,0.03186,0.01316,-0.15972686892854643,-0.25821972216881073,0.8527724393635296,0.5895474636855493,1.1726456960894733,1.446486408298032
E28,LAGO MAYOR,2017-07-12,2017,7,LS,-15.3928,-69.7822,10.3,0.02916,0.02476,0.0145,0.04452,0.03122,0.01222,-0.28521939542119806,-0.26133468514175534,1.1777059298180157,0.5856219472689036,0.8491083385079445,2.011034344066597
E32,LAGO MAYOR,2017-07-12,2017,7,LS,-15.3384,-69.7205,7.0,0.02862,0.02257,0.01424,0.04464,0.03109,0.01201,-0.32837374901988176,-0.2262971956996144,1.2680548840028851,0.6309259800210022,0.788609336526578,2.009831319534318
E36,LAGO MAYOR,2017-07-13,2017,7,LS,-15.2971,-69.6814,10.8,0.02757,0.02245,0.01389,0.04428,0.03137,0.01223,-0.3271392128407131,-0.23555310303926524,1.2280623060996745,0.6187082129751352,0.8142908663659462,1.984881066603235
E39,LAGO MAYOR,2017-07-13,2017,7,LS,-15.3748,-69.5276,8.4,0.03027,0.03056,0.01492,0.04407,0.03201,0.01314,-0.18102639446567872,-0.34388741548180707,0.9905104387921976,0.4882198793121767,1.0095804093300162,2.0288202393552117
E41,LAGO MAYOR,2017-07-13,2017,7,LS,-15.4392,-69.6009,13.0,0.02307,0.0179,0.01235,0.04395,0.03139,0.01251,-0.4211802680488235,-0.18347106831500598,1.2888267436409642,0.6899440955338495,0.7758994028652187,1.868016043075624
E42,LAGO MAYOR,2017-07-13,2017,7,LS,-15.4967,-69.6685,14.0,0.0231,0.01889,0.01178,0.04299,0.03142,0.01258,-0.38946347140492127,-0.2318226204166084,1.2228691782493817,0.6236103428475203,0.8177488823485333,1.960950597542394
E43,LAGO MAYOR,2017-07-13,2017,7,LS,-15.5603,-69.7411,12.0,0.02269,0.01777,0.01148,0.04333,0.03101,0.01248,-0.41833059871799344,-0.21504272769084692,1.276871059264431,0.6460326029244455,0.7831643550831048,1.9764806640696284
E22,LAGO MAYOR,2017-07-13,2017,7,LS,-15.6181,-69.807,9.0,0.02403,0.01918,0.01253,0.0439,0.03149,0.01262,-0.391883316552262,-0.20971301766909434,1.2528675050642595,0.6532846374721253,0.7981689222568072,1.9177971334559352
E48,LAGO MAYOR,2017-07-15,2017,7,LS,-15.5361,-69.3597,12.0,0.02415,0.01881,0.0137,0.04545,0.03221,0.01305,-0.41456581987915,-0.15718240057882496,1.2838914787936482,0.7283359527732083,0.778881955325799,1.762773593958132
E49,LAGO MAYOR,2017-07-15,2017,7,LS,-15.6063,-69.4449,9.0,0.02185,0.01758,0.01274,0.04397,0.03203,0.01298,-0.4287571010762454,-0.15963060159529674,1.242889576627442,0.7246871032601193,0.8045766222161728,1.7150705090211533
E50,LAGO MAYOR,2017-07-15,2017,7,LS,-15.6687,-69.5211,12.0,0.02496,0.02217,0.01606,0.04825,0.0364,0.017,-0.370349327316823,-0.15982212503734952,1.1258456867006907,0.7244023128370631,0.8882211182603719,1.5541717587688817
E51,LAGO MAYOR,2017-07-15,2017,7,LS,-15.7371,-69.6038,9.8,0.02264,0.01721,0.01161,0.04349,0.0313,0.01266,-0.43294892202720064,-0.1943095005444309,1.315514159470415,0.6746077469722402,0.7601589770247802,1.9500428983597848
E52,LAGO MAYOR,2017-07-15,2017,7,LS,-15.8028,-69.6843,9.0,0.02339,0.01869,0.01309,0.04392,0.03132,0.01231,-0.40297076500605716,-0.17621144819976564,1.2514713081074744,0.7003744943619854,0.799059392943164,1.7868600621191704
E59,LAGO MAYOR,2017-07-16,2017,7,LS,-15.8876,-69.4615,10.0,0.02286,0.01782,0.01216,0.04359,0.0313,0.01254,-0.4196384885256719,-0.1887925220549525,1.2828282108401678,0.6823793107531252,0.7795275249550514,1.8799340559264754
E60,LAGO MAYOR,2017-07-16,2017,7,LS,-15.8271,-69.3776,10.0,0.02167,0.01684,0.01138,0.04336,0.03121,0.01259,-0.44053155414399414,-0.1934797947030548,1.2868170257234544,0.6757719313674625,0.7771111777982845,1.9042177588560845
E61,LAGO MAYOR,2017-07-16,2017,7,LS,-15.7585,-69.3045,12.8,0.0215,0.01691,0.0116,0.04346,0.03164,0.01299,-0.4397879668744746,-0.1862504319098411,1.2714369443266147,0.6859845839157549,0.7865115913250424,1.853448116082059
E72,LAGO MAYOR,2017-07-16,2017,7,LS,-15.6921,-69.1709,5.8,0.02664,0.03033,0.01525,0.04377,0.03204,0.01322,-0.18137651577089728,-0.33084685540046394,0.8783382499723624,0.5028024891921369,1.1385134707765214,1.7468851313517948
E76,LAGO MAYOR,2017-07-19,2017,7,LS,-15.8125,-69.0449,9.0,0.02181,0.01844,0.01246,0.04436,0.03188,0.01292,-0.41273884693091006,-0.19352750182758896,1.1827548165534263,0.6757049525105774,0.8454836842969427,1.7504011436275164
E78,LAGO MAYOR,2017-07-19,2017,7,LS,-15.8903,-69.1327,10.3,0.02159,0.017,0.01177,0.04354,0.03111,0.01224,-0.43838783550730365,-0.18178657692782152,1.269999925294122,0.6923529004498293,0.7874015383324902,1.83432439810328
E79,LAGO MAYOR,2017-07-16,2017,7,LS,-15.96,-69.2272,10.0,0.02148,0.01671,0.01143,0.04341,0.03152,0.01279,-0.44411176906001715,-0.18763325559227947,1.285457732767341,0.6840215030507778,0.7779329246772382,1.879264927448388
E80,LAGO MAYOR,2017-07-17,2017,7,LS,-16.0316,-69.3198,10.0,0.02219,0.01759,0.01233,0.04402,0.03201,0.01328,-0.4289887935564227,-0.17580213316169344,1.261512151136319,0.7009664183646153,0.7926993784272475,1.799675442037677
E82,LAGO MAYOR,2017-07-17,2017,7,LS,-16.1109,-69.4173,10.0,0.0238,0.01915,0.0134,0.04448,0.03164,0.01265,-0.39808265915318786,-0.17665130025648845,1.2428197784428314,0.6997388668543673,0.8046218149318565,1.7761192704388606
E83,LAGO MAYOR,2017-07-17,2017,7,LS,-16.1837,-69.5067,8.0,0.02379,0.02026,0.01345,0.0448,0.03221,0.01324,-0.37719028009237193,-0.20201719958418274,1.1742348877475375,0.6638696612107768,0.8516182912308411,1.7687731026934497
E88,LAGO MAYOR,2017-07-20,2017,7,LS,-16.2064,-69.3781,8.0,0.02369,0.01996,0.0136,0.04439,0.03166,0.01265,-0.3796425737429282,-0.18951131735663534,1.1868736880323805,0.6813626913144945,0.8425495634212932,1.7419116366241445
E94,LAGO MAYOR,2017-07-20,2017,7,LS,-16.251,-69.2884,9.0,0.02351,0.0199,0.01467,0.04748,0.03504,0.01527,-0.40932026700326113,-0.1512872388982575,1.1814069758086947,0.737185892603724,0.8464482838601326,1.6025902111390449
E97,LAGO MAYOR,2017-07-20,2017,7,LS,-16.1757,-69.1958,10.0,0.0224,0.01796,0.01261,0.04393,0.03135,0.01246,-0.4196154399803612,-0.1750081722274069,1.2472159661906477,0.7021157738242888,0.8017856784917108,1.7763678210652007
E98,LAGO MAYOR,2017-07-19,2017,7,LS,-16.1056,-69.1103,9.5,0.02218,0.01719,0.01213,0.04399,0.03158,0.01274,-0.4380516437062497,-0.17257843886158122,1.2902849743871452,0.7056427745408508,0.7750225078889763,1.828524169124141
E99,LAGO MAYOR,2017-07-19,2017,7,LS,-16.0745,-69.0742,11.0,0.02223,0.01851,0.01293,0.04445,0.03189,0.0128,-0.4120076173442247,-0.1774809103854672,1.2009723824434155,0.6985412912727559,0.8326585320441505,1.7192574076367046
E100,LAGO MAYOR,2017-07-19,2017,7,LS,-16.0055,-68.9959,10.0,0.02125,0.01682,0.01163,0.0436,0.03132,0.01231,-0.4432307109693692,-0.18242530114498068,1.2633768571119586,0.6914387222688037,0.7915293745162648,1.827170952091922
E104,LAGO MAYOR,2017-07-19,2017,7,LS,-16.0297,-68.8837,10.2,0.02167,0.01729,0.01259,0.04421,0.0314,0.01217,-0.4377235701183159,-0.15729584480268255,1.25332554925821,0.7281665281569388,0.7978772128344619,1.7212071706745693
E113,LAGO MAYOR,2017-07-20,2017,7,LS,-16.2174,-69.1367,10.0,0.02143,0.01765,0.01223,0.04384,0.03147,0.01261,-0.4259229073683053,-0.18139222953841266,1.2141642371578338,0.6929178077666964,0.8236117207834007,1.7522484258177904
E117,LAGO MAYOR,2017-07-19,2017,7,LS,-16.1653,-69.1027,8.5,0.02131,0.01748,0.0119,0.04371,0.03157,0.01276,-0.4286648075067036,-0.18992511266422346,1.2191074817444234,0.6807779930905039,0.8202721341965211,1.790756152037298
E120,LAGO MAYOR,2017-07-21,2017,7,LS,-16.1264,-68.9337,9.5,0.02099,0.01745,0.01317,0.04497,0.03204,0.01304,-0.44088432488169943,-0.13977791836126985,1.2028652605807875,0.7547277504454011,0.8313482214698322,1.5937736071546238
E121,LAGO MAYOR,2017-07-21,2017,7,LS,-16.2068,-68.8643,9.0,0.01998,0.01679,0.01228,0.04484,0.0321,0.01295,-0.45513547857966125,-0.15514275352106113,1.1899939731986915,0.7313876872312277,0.8403402982812663,1.6270356981241292
E122,LAGO MENOR,2017-07-21,2017,7,LS,-16.2276,-68.8361,9.0,0.01921,0.01664,0.01256,0.04487,0.03238,0.0133,-0.45894975680458866,-0.13972602261212247,1.1544470460067884,0.7548076469466559,0.8662154676618704,1.529458476953943
E123,LAGO MENOR,2017-07-21,2017,7,LS,-16.1925,-68.797,6.5,0.01832,0.01816,0.01239,0.04435,0.0318,0.01262,-0.418972957623213,-0.18887069758197386,1.0088105171359847,0.6822686848970989,0.9912663214374279,1.478611664357412
E125,LAGO MENOR,2017-07-21,2017,7,LS,-16.2626,-68.7843,8.0,0.02741,0.03281,0.0146,0.04475,0.03161,0.01261,-0.15394533066083896,-0.38409617413844804,0.8354160062354159,0.44498627110678846,1.1970083474276414,1.8773971316851281
E130,LAGO MENOR,2017-07-22,2017,7,LS,-16.3144,-68.8451,5.4,0.02351,0.02577,0.01306,0.0443,0.0317,0.01271,-0.26444983210432665,-0.327324225410141,0.91230108993787,0.5067908223984935,1.096129260054051,1.8001530015196783
E136,LAGO MENOR,2017-07-22,2017,7,LS,-16.2659,-69.0601,7.0,0.02065,0.02106,0.01373,0.04435,0.03216,0.01325,-0.3560617588126929,-0.21069272173921466,0.9805317673061841,0.6519467876568477,1.0198546721620012,1.5040057171153887
E135,LAGO MENOR,2017-07-22,2017,7,LS,-16.3028,-68.9852,6.0,0.02397,0.02296,0.01435,0.04446,0.0316,0.01239,-0.3188964651602422,-0.23076922458404653,1.0439895015684015,0.6249999727787469,0.9578639567015454,1.6703831588583167
E137,LAGO MENOR,2017-07-22,2017,7,LS,-16.4011,-68.8334,6.0,0.0231,0.02888,0.01535,0.04391,0.03143,0.01209,-0.20648440436207716,-0.3059009652746786,0.7998614681488412,0.5315096768867841,1.2502163960945283,1.5048858954471729
E142,LAGO MENOR,2017-07-22,2017,7,LS,-16.4515,-68.998,6.0,0.02445,0.02372,0.0141,0.04385,0.0315,0.01247,-0.2979132707131379,-0.2543627642950089,1.0307756732387996,0.5944350508248292,0.9701431096055989,1.7340424302097568
E-148,LAGO MENOR,2017-07-22,2017,7,LS,-16.5187,-68.8773,6.0,0.02807,0.04037,0.0185,0.04388,0.03134,0.01223,-0.04166172057374811,-0.3714965114405213,0.6953182884488905,0.45826107361255697,1.4381901874531462,1.5172972152812318
E-145,LAGO MENOR,2017-07-23,2017,7,LS,-16.5139,-68.977,6.5,0.02502,0.02456,0.01488,0.04487,0.03151,0.01218,-0.2925248409545609,-0.24543609925364854,1.018729600214593,0.6058631675137147,0.981614669000213,1.681451499902453
E-147,LAGO MENOR,2017-07-23,2017,7,LS,-16.493,-69.0596,6.5,0.02689,0.03492,0.01776,0.04413,0.03156,0.01277,-0.11650853742557198,-0.3257403127232286,0.7700457969631789,0.5085910507276332,1.298623975506732,1.514076491324522
E01,BAHIA PUNO,2018-07-18,2018,7,LS,-15.853,-69.9605,5.4,0.02611,0.02533,0.01542,0.04566,0.03411,0.01537,-0.2863783591156732,-0.24319017808122262,1.0307934847693059,0.6087642870602334,0.9701263512015951,1.69325540251262
E02,BAHIA PUNO,2018-07-18,2018,7,LS,-15.8461,-69.9271,6.0,0.02283,0.01963,0.01363,0.04539,0.03605,0.01653,-0.3961857828947127,-0.1803968676970275,1.1630157329080115,0.6943453543379849,0.8598335146809675,1.674981535217789
E03,BAHIA PUNO,2018-07-18,2018,7,LS,-15.8745,-69.9079,7.5,0.02818,0.02465,0.01922,0.05337,0.04037,0.02118,-0.36811073611752454,-0.12377478632836132,1.1432048217766808,0.7797159927092905,0.8747338227560744,1.4661809851102505
E16,BAHIA PUNO,2018-07-19,2018,7,LS,-15.6737,-69.8541,7.0,0.02348,0.02438,0.01506,0.04731,0.04012,0.02119,-0.3198493469124097,-0.2363083104384302,0.9630844559850511,0.617719416828572,1.0383304498155685,1.559096842025442
E17,BAHIA PUNO,2018-07-19,2018,7,LS,-15.6048,-69.9059,1.5,0.01644,0.01908,0.01442,0.04431,0.03514,0.0166,-0.39801229850114694,-0.13910447345956792,0.8616351749667099,0.7557651595510924,1.1605838710107135,1.1400831386904897
E28,LAGO MAYOR,2018-07-20,2018,7,LS,-15.3928,-69.7822,8.0,0.03116,0.02675,0.01489,0.04411,0.03116,0.01208,-0.24499011790869157,-0.28482227942309607,1.1648597695379526,0.5566354932098881,0.8584723729630176,2.092679510229717
E32,LAGO MAYOR,2018-07-20,2018,7,LS,-15.3384,-69.7205,7.0,0.03082,0.02569,0.01428,0.04388,0.03086,0.01197,-0.26146327064160885,-0.28546409093159647,1.1996885480853037,0.5558582889895567,0.8335496160431664,2.1582631541832527
E36,LAGO MAYOR,2018-07-20,2018,7,LS,-15.2971,-69.6814,7.5,0.03134,0.02715,0.01535,0.04453,0.03132,0.01212,-0.2424665144745185,-0.27764705229065756,1.1543277659547784,0.5653775114041433,0.8663050138383851,2.0416936780655583
E39,LAGO MAYOR,2018-07-21,2018,7,LS,-15.3748,-69.5276,7.0,0.03153,0.03067,0.01538,0.04412,0.03194,0.01305,-0.1798368741832214,-0.33203039452702726,1.0280403968685885,0.5014672154722134,0.972724358619589,2.050064886211646
E41,LAGO MAYOR,2018-07-21,2018,7,LS,-15.4392,-69.6009,8.5,0.02236,0.01728,0.01172,0.04407,0.03301,0.01424,-0.436674809508153,-0.19172413131985758,1.2939814065982984,0.6782407014907001,0.7728085521999752,1.9078496665657283
E42,LAGO MAYOR,2018-07-21,2018,7,LS,-15.4967,-69.6685,10.0,0.02658,0.01958,0.01335,0.04462,0.03175,0.01257,-0.39003114657272353,-0.18918918344399685,1.3575075915471098,0.6818181469960088,0.7366440655890119,1.9910110868156488
E43,LAGO MAYOR,2018-07-21,2018,7,LS,-15.5603,-69.7411,11.0,0.02692,0.01954,0.01357,0.04452,0.03141,0.01244,-0.38994691867082554,-0.18030805858326607,1.3776867258092773,0.6944728406103972,0.7258543563947119,1.9837876209441694
E22,LAGO MAYOR,2018-07-21,2018,7,LS,-15.6181,-69.807,8.0,0.02559,0.02286,0.01677,0.05081,0.04226,0.02377,-0.37939459237960377,-0.15367145713672828,1.1194225232098636,0.733595768434131,0.8933176673185749,1.5259390861097744
E48,LAGO MAYOR,2018-07-22,2018,7,LS,-15.5289,-69.3654,11.0,0.02297,0.01756,0.01259,0.04791,0.03172,0.01268,-0.4635710941870919,-0.16484244892728192,1.3080864858720682,0.7169703464139895,0.7644753694177027,1.8244637152927947
E49,LAGO MAYOR,2018-07-22,2018,7,LS,-15.6063,-69.4449,13.0,0.0256,0.01845,0.01273,0.04399,0.03101,0.01207,-0.4090326648136985,-0.18345092419977796,1.3875338001336694,0.6899728623320942,0.7207030968475353,2.010997485389043
E50,LAGO MAYOR,2018-07-22,2018,7,LS,-15.6687,-69.5211,11.0,0.02566,0.01862,0.0128,0.0441,0.03114,0.01198,-0.40624999352279983,-0.18523233019629756,1.3780880033250265,0.6874328309649392,0.7256429958829699,2.004687343383801
E51,LAGO MAYOR,2018-07-23,2018,7,LS,-15.7371,-69.6038,10.5,0.02292,0.01704,0.01231,0.04449,0.03311,0.01434,-0.4461238347777697,-0.1611584272177708,1.3450703435991582,0.7224177979801762,0.7434554649452241,1.8619007423313776
E52,LAGO MAYOR,2018-07-23,2018,7,LS,-15.8028,-69.6843,12.0,0.02566,0.01961,0.01322,0.04432,0.03116,0.01207,-0.3865164963785938,-0.19463904372101598,1.3085159965060686,0.6741458095795101,0.7642244441066078,1.940998340317826
E53,LAGO MAYOR,2018-07-23,2018,7,LS,-15.8686,-69.7634,9.5,0.02762,0.02171,0.01349,0.0443,0.03111,0.01217,-0.3422208704405261,-0.23352272063855906,1.2722247226059546,0.6213726107152183,0.7860245913821655,2.047442398262239
E59,LAGO MAYOR,2017-07-16,2017,7,LS,-15.8876,-69.4615,10.0,0.02286,0.01782,0.01216,0.04359,0.0313,0.01254,-0.4196384885256719,-0.1887925220549525,1.2828282108401678,0.6823793107531252,0.7795275249550514,1.8799340559264754
E60,LAGO MAYOR,2018-07-24,2018,7,LS,-15.8271,-69.3776,13.5,0.02523,0.01862,0.01303,0.04475,0.03154,0.0126,-0.4123402175739274,-0.1766192677213502,1.354994556659798,0.6997851396463405,0.7380102759409325,1.9363006956024025
E61,LAGO MAYOR,2018-07-24,2018,7,LS,-15.7585,-69.3045,13.0,0.02489,0.01801,0.01234,0.04415,0.03091,0.01204,-0.42052766376242495,-0.18682042218054626,1.3820099177118312,0.6851748647876255,0.7235837395104967,2.017017664747353
E72,LAGO MAYOR,2018-07-24,2018,7,LS,-15.6921,-69.1709,4.0,0.02484,0.02245,0.0123,0.04366,0.03225,0.01324,-0.3208289166415229,-0.29208632252989003,1.1064587480419266,0.5478841626777655,0.903784182617384,2.0195120309339814
E76,LAGO MAYOR,2018-07-24,2018,7,LS,-15.8125,-69.0449,13.0,0.02309,0.01821,0.01257,0.0442,0.03126,0.01226,-0.4164396664566629,-0.18323586149331186,1.2679845542018366,0.690280027991212,0.7886530624229944,1.8369131394659397
E78,LAGO MAYOR,2018-07-24,2018,7,LS,-15.8903,-69.1327,13.0,0.0237,0.0178,0.0125,0.04398,0.03095,0.01186,-0.42376172833017595,-0.17491748597632056,1.3314605993561461,0.7022471515591489,0.7510548206305984,1.895999848320012
E79,LAGO MAYOR,2018-07-25,2018,7,LS,-15.96,-69.2272,10.5,0.02412,0.01776,0.01251,0.04382,0.03091,0.01193,-0.42318934031845823,-0.1734390428331998,1.3581080316380612,0.7043918522301885,0.7363183774329032,1.9280573998355395
E80,LAGO MAYOR,2018-07-25,2018,7,LS,-16.0316,-69.3198,12.3,0.02457,0.01806,0.01254,0.04399,0.03093,0.01191,-0.417888792620648,-0.18039215096757671,1.3604650409487797,0.6943521210214774,0.735042705126467,1.9593299872942596
E82,LAGO MAYOR,2018-07-25,2018,7,LS,-16.1109,-69.4173,11.0,0.02476,0.01897,0.01307,0.04415,0.03133,0.01234,-0.3989226806254328,-0.18414481322893844,1.3052186976690197,0.6889825677921683,0.7661550579097312,1.8944145451863394
E83,LAGO MAYOR,2018-07-25,2018,7,LS,-16.1837,-69.5067,7.0,0.02315,0.01866,0.01247,0.04413,0.03169,0.01262,-0.4056378339602193,-0.19884355288006575,1.2406215841038808,0.6682743478952654,0.8060474813802384,1.8564553443099163
E88,LAGO MAYOR,2018-07-25,2018,7,LS,-16.2064,-69.3781,9.4,0.02196,0.01751,0.01182,0.04335,0.03119,0.01223,-0.4245809986102366,-0.19399931148996552,1.2541404195236767,0.6750427941152031,0.7973587979344811,1.8578678631245462
E94,LAGO MAYOR,2018-07-26,2018,7,LS,-16.251,-69.2884,9.0,0.02519,0.02129,0.01649,0.0498,0.03746,0.01697,-0.4010409283859765,-0.1270513465576668,1.183184538131304,0.7745420021351808,0.8451766238516624,1.5275923876535846
E97,LAGO MAYOR,2018-07-26,2018,7,LS,-16.1757,-69.1958,10.5,0.02381,0.0183,0.01274,0.04409,0.03108,0.0121,-0.41336752022170986,-0.17912370556946827,1.301092825076895,0.6961748253456379,0.7685845960275264,1.8689166507914718
E98,LAGO MAYOR,2018-07-26,2018,7,LS,-16.1056,-69.1103,12.0,0.02339,0.01793,0.01282,0.04425,0.03134,0.01235,-0.4232872238133286,-0.1661788563844275,1.3045174955651146,0.7150027487449666,0.7665668761621687,1.824492837403055
E99,LAGO MAYOR,2018-07-28,2018,7,LS,-16.0745,-69.0742,11.0,0.0241,0.01926,0.01363,0.04429,0.03113,0.01218,-0.39386309372363354,-0.17117664423299955,1.25129796203022,0.7076842830901203,0.7991700913207431,1.7681583442290283
E100,LAGO MAYOR,2018-07-28,2018,7,LS,-16.0055,-68.9959,13.0,0.02345,0.01739,0.01225,0.04394,0.03099,0.01215,-0.4329039551132569,-0.17341429914256748,1.3484760581669892,0.7044277915797705,0.7415777935361282,1.9142855580175053
E104,LAGO MAYOR,2018-07-28,2018,7,LS,-16.0297,-68.8837,12.0,0.02475,0.02136,0.0158,0.04805,0.03514,0.01628,-0.38452671971579433,-0.14962324678085986,1.158707810921919,0.7397003399016695,0.8630302681603932,1.5664555970597722
E117,LAGO MAYOR,2018-07-26,2018,7,LS,-16.1653,-69.1027,9.1,0.02388,0.0191,0.01285,0.04438,0.03131,0.01233,-0.39823565850290393,-0.1956181472419985,1.2502617146459836,0.6727748338861345,0.7998324623185736,1.8583656141349716
E120,LAGO MAYOR,2018-07-28,2018,7,LS,-16.1264,-68.9337,9.5,0.02389,0.0189,0.01296,0.04424,0.03111,0.01202,-0.4013303705839346,-0.18644067211422877,1.264021097141741,0.6857142494331084,0.791125961024447,1.8433640552959836
E121,LAGO MAYOR,2018-07-28,2018,7,LS,-16.2068,-68.8643,8.0,0.02295,0.01925,0.01304,0.04456,0.03145,0.01241,-0.39664628746832337,-0.19231959763643242,1.1922077302749232,0.6774025622128539,0.8387799198788706,1.759969190186412
E122,LAGO MENOR,2018-07-29,2018,7,LS,-16.2276,-68.8361,9.0,0.02121,0.01839,0.01261,0.0447,0.03189,0.01286,-0.4170232934375766,-0.18645160688865786,1.1533441460933036,0.685698712033784,0.8670438063628568,1.6819982805711118
E123,LAGO MENOR,2018-07-29,2018,7,LS,-16.1925,-68.797,9.0,0.02277,0.0188,0.01279,0.04501,0.03172,0.0126,-0.4107506596027165,-0.1902500731164903,1.2111701483420132,0.6803191127489833,0.82564774590919,1.7802969679204874
E125,LAGO MENOR,2018-07-29,2018,7,LS,-16.2626,-68.7843,7.5,0.02304,0.02155,0.01368,0.04493,0.03155,0.01264,-0.35168471191809997,-0.22338915062761425,1.0691414817103722,0.6348027547655334,0.9353298205151988,1.6842104032009941
E132,LAGO MENOR,2018-07-29,2018,7,LS,-16.3339,-68.7808,7.0,0.02385,0.0316,0.01578,0.04424,0.03164,0.01256,-0.16666666446905767,-0.33389615166956205,0.7547468115586451,0.4993670728048394,1.324947533545177,1.5114067483265687
E130,LAGO MENOR,2018-07-29,2018,7,LS,-16.3144,-68.8451,6.0,0.02436,0.02708,0.01624,0.04821,0.03607,0.01712,-0.2806481567187123,-0.250230834482206,0.8995568353191715,0.5997045568794477,1.111658410851461,1.4999999076354735
E136,LAGO MENOR,2018-07-29,2018,7,LS,-16.2659,-69.0601,8.0,0.02099,0.02072,0.01343,0.04415,0.0319,0.01299,-0.3611839007062757,-0.2134699791077605,1.0130308391394385,0.6481659918838807,0.9871366847481331,1.5629187220462608
E137,LAGO MENOR,2018-07-29,2018,7,LS,-16.4011,-68.8334,5.0,0.02798,0.03948,0.02047,0.04499,0.03335,0.01395,-0.06523025849141402,-0.31709757602839744,0.7087132545918629,0.5184903617403657,1.4110078123299568,1.3668782917988136
