feature,value,shap,label
B2,0.023850,0.008463,Blue
B2,0.024460,-0.006067,Blue
B2,0.025460,-0.119732,Blue
B2,0.037690,-0.001963,Blue
B2,0.025100,-0.048659,Blue
B2,0.031620,0.005839,Blue
B2,0.025680,-0.006303,Blue
B2,0.036870,0.011668,Blue
B2,0.028940,-0.026362,Blue
B2,0.024360,-0.058866,Blue
B2,0.027790,-0.025993,Blue
B2,0.028090,-0.021409,Blue
B2,0.026150,-0.036340,Blue
B2,0.029900,-0.016647,Blue
B2,0.026970,0.017903,Blue
B3,0.009080,0.881009,Green
B3,0.012490,0.878689,Green
B3,0.013380,0.108979,Green
B3,0.013340,-0.008739,Green
B3,0.012910,0.201648,Green
B3,0.014360,0.052955,Green
B3,0.011730,1.678249,Green
B3,0.017950,-0.017403,Green
B3,0.010220,1.773577,Green
B3,0.010420,1.798912,Green
B3,0.012520,0.830585,Green
B3,0.013810,-0.031833,Green
B3,0.017900,-0.141999,Green
B3,0.011920,1.651699,Green
B3,0.015450,0.137181,Green
B3,0.009450,1.809601,Green
B3,0.054260,-0.864099,Green
B3,0.010180,2.242885,Green
B3,0.011810,1.704506,Green
B3,0.011170,1.643157,Green
B3,0.011920,1.061705,Green
B3,0.012720,0.675303,Green
B3,0.011270,1.389811,Green
B3,0.010490,1.343853,Green
B3,0.011880,1.250490,Green
B3,0.012070,1.206141,Green
B3,0.011840,1.755462,Green
B3,0.011490,2.152962,Green
B3,0.014200,-0.017635,Green
B3,0.010890,1.791590,Green
B3,0.011110,2.048580,Green
B3,0.011560,2.466510,Green
B3,0.012790,0.438914,Green
B3,0.021580,-0.522816,Green
B3,0.009770,2.075474,Green
B3,0.010880,2.239370,Green
B3,0.010740,2.190142,Green
B3,0.010230,1.249639,Green
B3,0.012760,0.035663,Green
B3,0.013930,-0.054991,Green
B3,0.012930,-0.080143,Green
B3,0.013250,-0.114437,Green
B3,0.013630,-0.122454,Green
B3,0.012370,1.370915,Green
B3,0.010110,1.951211,Green
B3,0.010330,2.292981,Green
B3,0.012470,1.480028,Green
B3,0.010540,1.797129,Green
B3,0.008950,1.809795,Green
B3,0.010210,2.048104,Green
B3,0.011050,2.435020,Green
B3,0.011780,2.018567,Green
B3,0.010660,2.009290,Green
B3,0.009790,2.177896,Green
B3,0.012930,0.052145,Green
B3,0.013530,0.224238,Green
B3,0.012790,0.388707,Green
B3,0.011850,1.269006,Green
B3,0.013600,-0.124684,Green
B3,0.016560,-0.327502,Green
B3,0.023170,-0.633482,Green
B3,0.011620,1.806319,Green
B3,0.012330,1.206114,Green
B3,0.010140,1.627716,Green
B3,0.010220,2.245639,Green
B3,0.006580,1.438383,Green
B3,0.011650,1.030979,Green
B3,0.011190,1.056587,Green
B3,0.010960,0.946930,Green
B3,0.008880,1.345094,Green
B3,0.009400,1.011896,Green
B3,0.010680,1.214921,Green
B3,0.009650,1.014407,Green
B3,0.010000,0.918769,Green
B3,0.010230,0.900613,Green
B3,0.009000,0.813084,Green
B3,0.008410,0.986929,Green
B3,0.018420,-0.344134,Green
B3,0.007650,2.160209,Green
B3,0.008410,0.362414,Green
B3,0.007920,0.748054,Green
B3,0.010020,0.861333,Green
B3,0.012040,0.992230,Green
B3,0.013410,0.020757,Green
B3,0.014000,0.064177,Green
B3,0.015040,0.347700,Green
B3,0.008520,0.769766,Green
B3,0.008150,0.824272,Green
B3,0.010200,1.117469,Green
B3,0.008970,0.965927,Green
B3,0.018340,0.122861,Green
B3,0.009330,1.035299,Green
B3,0.009820,0.924505,Green
B3,0.009980,0.997417,Green
B3,0.012650,1.083853,Green
B3,0.015480,0.113259,Green
B3,0.018010,-0.232262,Green
B3,0.032390,-0.604145,Green
B3,0.018440,-0.228819,Green
B3,0.013990,-0.121585,Green
B3,0.014440,-0.018667,Green
B3,0.022770,-0.759181,Green
B3,0.016050,0.032723,Green
B3,0.036080,-0.649672,Green
B3,0.017790,-0.021899,Green
B3,0.031590,-0.660812,Green
B3,0.010230,0.900613,Green
B3,0.016550,-0.038189,Green
B3,0.013390,0.040699,Green
B3,0.020840,-0.499580,Green
B3,0.013350,0.519638,Green
B3,0.012490,0.755571,Green
B3,0.007980,1.263437,Green
B3,0.016140,-0.094577,Green
B3,0.016690,-0.015293,Green
B3,0.014070,0.114186,Green
B3,0.010500,2.166816,Green
B3,0.004910,2.484751,Green
B3,0.006970,2.585757,Green
B3,0.051420,-0.599819,Green
B3,0.002700,2.669388,Green
B3,0.007180,1.077952,Green
B3,0.007740,1.021575,Green
B3,0.004490,1.096131,Green
B3,0.008180,1.173643,Green
B3,0.028020,-0.788222,Green
B3,0.011540,1.138422,Green
B3,0.009290,1.199889,Green
B3,0.010160,1.086971,Green
B3,0.008470,0.997440,Green
B3,0.011390,1.485675,Green
B3,0.007860,1.071088,Green
B3,0.013090,0.279600,Green
B3,0.009050,1.732581,Green
B3,0.008820,0.694108,Green
B3,0.010190,0.864526,Green
B3,0.008140,0.881439,Green
B3,0.008730,0.852013,Green
B3,0.012690,0.492573,Green
B3,0.011930,0.902103,Green
B3,0.010090,0.996994,Green
B3,0.010400,1.085671,Green
B3,0.006770,0.461569,Green
B3,0.010670,1.117438,Green
B3,0.004940,0.437178,Green
B3,0.006970,1.700357,Green
B3,0.015280,-0.036630,Green
B3,0.012570,0.906963,Green
B3,0.010100,0.800432,Green
B3,0.001410,2.601643,Green
B3,0.000350,2.436600,Green
B3,0.006300,2.388379,Green
B3,0.006030,2.300127,Green
B3,0.016900,0.021053,Green
B3,0.014120,-0.094376,Green
B3,0.018990,-0.301130,Green
B3,0.021290,-0.809461,Green
B3,0.016350,-0.152830,Green
B3,0.019090,-0.336085,Green
B3,0.020770,-0.640392,Green
B3,0.019340,-0.028205,Green
B3,0.019610,-0.429787,Green
B3,0.018470,-0.167923,Green
B3,0.015790,0.306107,Green
B3,0.014680,0.292825,Green
B3,0.019980,-0.351913,Green
B3,0.022170,-0.849474,Green
B3,0.021450,-1.001291,Green
B3,0.023760,-0.816098,Green
B3,0.011700,0.832868,Green
B3,0.012810,0.293606,Green
B3,0.013490,0.275211,Green
B3,0.013780,0.312642,Green
B3,0.015150,0.483131,Green
B3,0.014920,0.701106,Green
B3,0.014300,0.639950,Green
B3,0.012900,0.304438,Green
B3,0.013460,0.248350,Green
B3,0.016600,0.252027,Green
B3,0.018240,0.114691,Green
B3,0.014040,0.393101,Green
B3,0.014250,0.473663,Green
B3,0.014580,0.307280,Green
B3,0.020830,-0.248257,Green
B3,0.013340,0.639259,Green
B3,0.012690,0.803291,Green
B3,0.012650,0.763739,Green
B3,0.013470,0.476379,Green
B3,0.015190,0.341868,Green
B3,0.016560,0.303019,Green
B3,0.014900,0.471341,Green
B3,0.018660,0.010321,Green
B3,0.011490,1.185226,Green
B3,0.013010,0.392452,Green
B3,0.012390,1.082481,Green
B3,0.009410,0.792573,Green
B3,0.012220,0.907916,Green
B3,0.009140,0.815317,Green
B3,0.012650,0.787255,Green
B3,0.014380,0.534825,Green
B3,0.010720,1.047599,Green
B3,0.007000,0.589063,Green
B3,0.005270,0.207121,Green
B3,0.025000,-0.884614,Green
B3,0.044030,-1.107979,Green
B3,0.040630,-0.993650,Green
B3,0.031350,-0.682596,Green
B3,0.018190,-0.217530,Green
B3,0.021180,-0.687388,Green
B3,0.040040,-0.726801,Green
B3,0.025810,-0.757170,Green
B3,0.027020,-0.682951,Green
B3,0.026370,-0.802584,Green
B3,0.034780,-0.679777,Green
B3,0.024990,-0.709105,Green
B3,0.015260,0.208842,Green
B3,0.016060,0.124119,Green
B3,0.013970,0.248416,Green
B3,0.013340,0.264727,Green
B3,0.011950,0.894148,Green
B3,0.009840,1.464759,Green
B3,0.010670,0.690532,Green
B3,0.020530,-0.412785,Green
B3,0.013110,0.251854,Green
B3,0.014130,0.179262,Green
B3,0.011850,1.032110,Green
B3,0.011430,1.058830,Green
B3,0.018860,-0.076951,Green
B3,0.009530,1.010482,Green
B3,0.010170,1.014506,Green
B3,0.012000,0.755282,Green
B3,0.011460,1.125893,Green
B3,0.015940,0.549223,Green
B3,0.015100,0.469681,Green
B3,0.014780,0.527321,Green
B3,0.013480,0.359186,Green
B3,0.018920,0.179217,Green
B3,0.016790,-0.043562,Green
B3,0.013100,0.234305,Green
B3,0.014330,0.259279,Green
B3,0.014820,0.144814,Green
B3,0.024370,-0.610066,Green
B3,0.014900,0.247923,Green
B3,0.013890,0.311620,Green
B3,0.014700,0.509168,Green
B3,0.015810,0.307580,Green
B3,0.011120,1.172033,Green
B3,0.015940,0.499253,Green
B3,0.019050,0.180746,Green
B3,0.014730,0.442568,Green
B3,0.013460,0.531776,Green
B3,0.009470,0.565186,Green
B3,0.007610,0.298174,Green
B3,0.012410,0.805447,Green
B3,0.007410,0.591166,Green
B3,0.004640,0.532821,Green
B3,0.028310,-0.791701,Green
B3,0.009010,0.449809,Green
B3,0.012190,1.036639,Green
B3,0.008790,0.735779,Green
B3,0.010290,0.760259,Green
B3,0.005390,0.162408,Green
B3,0.044780,-0.620859,Green
B3,0.019510,-0.335231,Green
B3,0.028210,-0.578628,Green
B3,0.034970,-0.664958,Green
B3,0.061180,-0.585570,Green
B3,0.037430,-0.878509,Green
B3,0.016710,-0.183449,Green
B3,0.038140,-0.866703,Green
B3,0.021830,-0.681712,Green
B3,0.022290,-0.814396,Green
B3,0.024360,-0.665696,Green
B3,0.023510,-0.661012,Green
B3,0.060060,-0.699815,Green
B3,0.026400,-0.617223,Green
B3,0.026890,-0.593178,Green
B3,0.026300,-0.614119,Green
B3,0.042450,-0.657734,Green
B3,0.074060,-0.703773,Green
B3,0.045870,-0.475258,Green
B3,0.017320,-0.298476,Green
B3,0.042050,-0.594126,Green
B3,0.034010,-0.581239,Green
B3,0.032430,-0.481104,Green
B3,0.037720,-0.594593,Green
B3,0.027010,-0.507876,Green
B3,0.043040,-0.574582,Green
B3,0.049640,-0.599797,Green
B3,0.034670,-0.539885,Green
B3,0.060670,-0.676226,Green
B3,0.046580,-0.586777,Green
B3,0.025120,-0.557916,Green
B3,0.045530,-0.600770,Green
B3,0.082500,-0.483586,Green
B3,0.028330,-0.563901,Green
B3,0.026800,-0.512946,Green
B3,0.029560,-0.579978,Green
B3,0.033880,-0.625703,Green
B3,-0.020080,0.587697,Green
B3,0.043870,-0.566029,Green
B3,0.052930,-0.486733,Green
B3,0.045580,-0.543339,Green
B3,0.053930,-0.481660,Green
B3,0.028200,-0.572999,Green
B3,0.024890,-0.514483,Green
B3,0.022260,-0.579243,Green
B3,0.035560,-0.451979,Green
B3,0.078710,-0.491090,Green
B3,0.056700,-0.484557,Green
B3,0.038280,-0.632330,Green
B3,0.039160,-0.692467,Green
B3,0.045950,-0.556384,Green
B3,0.022530,-0.523907,Green
B3,0.035120,-0.708454,Green
B3,0.022660,-0.620785,Green
B3,0.026050,-0.734449,Green
B3,0.030100,-0.732007,Green
B3,0.021700,-0.759977,Green
B3,0.022020,-0.655887,Green
B3,0.027860,-0.601091,Green
B3,0.022310,-0.275311,Green
B3,0.019270,-0.116231,Green
B3,0.021270,-0.378957,Green
B3,0.025100,-0.843451,Green
B3,0.021140,-0.371590,Green
B3,0.020800,-0.441427,Green
B3,0.046960,-0.572659,Green
B3,0.018840,0.044737,Green
B3,0.019780,-0.359725,Green
B3,0.021450,-0.611604,Green
B3,0.032640,-0.567000,Green
B3,0.019520,-0.219888,Green
B3,0.019810,-0.283642,Green
B3,0.018840,0.098193,Green
B3,0.018450,0.169521,Green
B3,0.018760,0.137504,Green
B3,0.018250,0.273418,Green
B3,0.018580,0.272714,Green
B3,0.020660,-0.242308,Green
B3,0.019950,-0.410032,Green
B3,0.021110,-0.161636,Green
B3,0.034460,-0.573818,Green
B3,0.020860,-0.760563,Green
B3,0.019800,-0.222749,Green
B3,0.018020,0.122807,Green
B3,0.016930,-0.008363,Green
B3,0.018120,0.125168,Green
B3,0.019730,-0.186900,Green
B3,0.017940,0.153456,Green
B3,0.017630,0.147422,Green
B3,0.019220,-0.017817,Green
B3,0.022460,-0.862836,Green
B3,0.020210,-0.347008,Green
B3,0.017400,0.016401,Green
B3,0.019270,-0.173359,Green
B3,0.017790,0.218606,Green
B3,0.019430,-0.131285,Green
B3,0.018230,0.256590,Green
B3,0.017350,0.233087,Green
B3,0.021980,-0.886855,Green
B3,0.019190,-0.041650,Green
B3,0.018680,0.185979,Green
B3,0.020840,-0.355735,Green
B3,0.019120,-0.034825,Green
B3,0.019550,-0.067723,Green
B3,0.020410,-0.268532,Green
B3,0.019160,0.061509,Green
B3,0.019290,-0.079436,Green
B3,0.017680,0.441697,Green
B3,0.018180,0.280029,Green
B3,0.017400,0.179795,Green
B3,0.017900,0.262987,Green
B3,0.019350,-0.147157,Green
B3,0.018400,0.099396,Green
B3,0.017530,0.190350,Green
B3,0.019480,-0.133293,Green
B3,0.017980,0.204638,Green
B3,0.017760,0.078825,Green
B3,0.020600,-0.384281,Green
B3,0.018770,-0.289330,Green
B3,0.021990,-0.747582,Green
B3,0.022400,-0.714599,Green
B3,0.026050,-0.739655,Green
B3,0.022750,-0.816004,Green
B3,0.025100,-0.867821,Green
B3,0.023950,-0.763342,Green
B3,0.021490,-0.411811,Green
B3,0.021270,-0.253964,Green
B3,0.020590,-0.323163,Green
B3,0.019750,-0.150581,Green
B3,0.019410,-0.145736,Green
B3,0.019550,-0.182364,Green
B3,0.021830,-0.585782,Green
B3,0.022370,-0.822451,Green
B3,0.019610,-0.046759,Green
B3,0.019090,-0.046263,Green
B3,0.020020,-0.178599,Green
B3,0.019540,0.047323,Green
B3,0.021160,-0.461060,Green
B3,0.021220,-0.433094,Green
B3,0.021320,-0.872702,Green
B3,0.021030,-0.830804,Green
B3,0.023520,-0.869716,Green
B3,0.023620,-0.887706,Green
B3,0.028250,-0.811119,Green
B3,0.025960,-1.303935,Green
B3,0.023700,-1.077535,Green
B3,0.024250,-1.238274,Green
B3,0.022790,-1.101921,Green
B3,0.021480,-1.086122,Green
B3,0.032810,-0.570810,Green
B3,0.018030,0.207344,Green
B3,0.018400,0.144110,Green
B3,0.018050,0.118599,Green
B3,0.018980,-0.007388,Green
B3,0.018010,0.099762,Green
B3,0.016780,0.142471,Green
B3,0.017320,0.083763,Green
B3,0.017050,0.224588,Green
B3,0.018330,0.122070,Green
B3,0.018440,0.169317,Green
B3,0.018110,0.248757,Green
B3,0.018830,0.104518,Green
B3,0.021260,-0.400307,Green
B3,0.020670,-0.332477,Green
B3,0.018610,0.126252,Green
B3,0.020950,-0.340627,Green
B3,0.018340,0.041206,Green
B3,0.019410,-0.025985,Green
B3,0.017100,0.139153,Green
B3,0.017760,0.146723,Green
B3,0.018500,0.079043,Green
B3,0.017410,0.110712,Green
B3,0.019230,-0.058056,Green
B3,0.017980,0.234903,Green
B3,0.018930,0.019987,Green
B3,0.018230,0.103774,Green
B3,0.019700,-0.081081,Green
B3,0.030450,-0.748055,Green
B3,0.032340,-0.699010,Green
B3,0.022330,-0.921135,Green
B3,0.023290,-1.128485,Green
B3,0.022240,-0.893644,Green
B3,0.019640,-0.243454,Green
B3,0.020920,-0.584544,Green
B3,0.019830,-0.192141,Green
B3,0.018650,0.071488,Green
B3,0.019060,-0.048304,Green
B3,0.019240,-0.096565,Green
B3,0.019990,-0.424284,Green
B3,0.019160,0.022207,Green
B3,0.018890,0.156002,Green
B3,0.021000,-0.277705,Green
B3,0.019900,-0.121327,Green
B3,0.020340,-0.323835,Green
B3,0.020520,-0.503459,Green
B3,0.020320,-0.308630,Green
B3,0.018890,0.426125,Green
B3,0.020270,-0.193371,Green
B3,0.018750,-0.035013,Green
B3,0.019330,0.086065,Green
B3,0.020050,-0.183502,Green
B3,0.019140,-0.006659,Green
B3,0.019340,-0.179866,Green
B3,0.018320,0.223427,Green
B3,0.019560,-0.241389,Green
B3,0.025930,-0.707221,Green
B3,0.019910,-0.377687,Green
B3,0.019830,-0.166589,Green
B3,0.019610,-0.125121,Green
B3,0.020180,-0.264085,Green
B3,0.020460,-0.307018,Green
B3,0.019810,-0.165129,Green
B3,0.019260,-0.103942,Green
B3,0.019900,-0.162157,Green
B3,0.020660,-0.329907,Green
B3,0.020910,-0.496349,Green
B3,0.019830,-0.123262,Green
B3,0.021090,-0.631374,Green
B3,0.020940,-0.587585,Green
B3,0.023140,-0.691860,Green
B3,0.021910,-0.456826,Green
B3,0.022210,-0.456727,Green
B3,0.028950,-0.692055,Green
B3,0.020310,-0.172696,Green
B3,0.022990,-0.632780,Green
B3,0.023850,-0.761942,Green
B3,0.028800,-0.772670,Green
B3,0.029850,-0.797629,Green
B3,0.024780,-0.812660,Green
B3,0.027340,-0.658123,Green
B3,0.024810,-0.743347,Green
B3,0.025050,-0.713271,Green
B3,0.022230,-0.599444,Green
B3,0.022260,-1.010409,Green
B3,0.023360,-1.024770,Green
B3,0.020810,-0.527016,Green
B3,0.024530,-1.161411,Green
B3,0.021500,-0.674186,Green
B3,0.029250,-0.675360,Green
B3,0.019260,-0.120622,Green
B3,0.020860,-0.401870,Green
B3,0.022580,-0.996131,Green
B3,0.025340,-0.676970,Green
B3,0.027090,-0.658539,Green
B3,0.022170,-0.789912,Green
B3,0.022590,-1.138795,Green
B3,0.026290,-1.306841,Green
B3,0.061180,-0.801354,Green
B3,0.023520,-1.122622,Green
B3,0.029060,-0.585407,Green
B3,0.018640,0.025602,Green
B3,0.019470,-0.154624,Green
B3,0.019210,0.022569,Green
B3,0.020480,-0.152080,Green
B3,0.016860,0.095666,Green
B3,0.019860,-0.312081,Green
B3,0.019700,-0.336300,Green
B3,0.019600,-0.176845,Green
B3,0.019450,-0.173728,Green
B3,0.025240,-0.802061,Green
B3,0.018590,0.016860,Green
B3,0.019350,-0.157178,Green
B3,0.017540,0.141598,Green
B3,0.018130,0.186612,Green
B3,0.030560,-0.630626,Green
B3,0.017650,0.344578,Green
B3,0.018250,0.156290,Green
B3,0.018320,0.214333,Green
B3,0.019770,-0.140357,Green
B3,0.017930,0.161150,Green
B3,0.022950,-0.665788,Green
B3,0.027350,-0.624161,Green
B3,0.019420,-0.148794,Green
B3,0.018930,-0.014856,Green
B3,0.020900,-0.280331,Green
B3,0.018980,-0.049735,Green
B3,0.017730,0.147259,Green
B3,0.017990,0.098188,Green
B3,0.018010,0.089948,Green
B3,0.018510,0.464529,Green
B3,0.018020,0.104292,Green
B3,0.018950,-0.031330,Green
B3,0.017040,0.050694,Green
B3,0.018270,0.187605,Green
B3,0.019670,-0.029492,Green
B3,0.026320,-0.629953,Green
B3,0.021370,-0.365920,Green
B3,0.020910,-0.387012,Green
B3,0.017790,0.181937,Green
B3,0.021290,-0.715304,Green
B3,0.024160,-0.648890,Green
B3,0.031380,-0.602510,Green
B3,0.024760,-1.196518,Green
B3,0.022570,-0.821851,Green
B3,0.022450,-0.911021,Green
B3,0.030560,-0.715656,Green
B3,0.017900,0.072682,Green
B3,0.018890,0.110706,Green
B3,0.017770,0.184679,Green
B3,0.019180,-0.032859,Green
B3,0.018810,-0.057178,Green
B3,0.017580,0.129008,Green
B3,0.022170,-0.465981,Green
B3,0.017210,0.023402,Green
B3,0.018690,0.001207,Green
B3,0.017820,0.134948,Green
B3,0.016840,0.050902,Green
B3,0.016910,0.065878,Green
B3,0.030330,-0.753315,Green
B3,0.018440,0.337330,Green
B3,0.017000,0.288957,Green
B3,0.016710,0.044329,Green
B3,0.017590,0.052124,Green
B3,0.019150,-0.070882,Green
B3,0.020260,-0.168862,Green
B3,0.019960,-0.311121,Green
B3,0.019900,-0.323243,Green
B3,0.017960,0.292546,Green
B3,0.017190,0.134671,Green
B3,0.018510,0.329611,Green
B3,0.016820,0.297688,Green
B3,0.017290,0.219826,Green
B3,0.017650,0.223493,Green
B3,0.017480,0.270647,Green
B3,0.017450,0.121779,Green
B3,0.016790,0.157786,Green
B3,0.016640,0.027185,Green
B3,0.018160,-0.008766,Green
B3,0.032810,-0.599043,Green
B3,0.025770,-0.661583,Green
B3,0.021060,-0.269002,Green
B3,0.022960,-0.538768,Green
B3,0.028880,-0.623704,Green
B3,0.023720,-0.623440,Green
B3,0.040370,-0.647601,Green
B3,0.024560,-0.624742,Green
B3,0.034920,-0.863919,Green
B3,0.025330,-0.646805,Green
B3,0.019630,-0.066265,Green
B3,0.024650,-0.461262,Green
B3,0.024380,-0.459553,Green
B3,0.019080,-0.113305,Green
B3,0.026750,-0.980835,Green
B3,0.025690,-0.761433,Green
B3,0.027150,-0.925969,Green
B3,0.030670,-0.732204,Green
B3,0.017280,0.007891,Green
B3,0.019580,-0.235421,Green
B3,0.019540,-0.203587,Green
B3,0.022860,-0.534815,Green
B3,0.017560,0.165933,Green
B3,0.018450,0.333151,Green
B3,0.018620,0.226868,Green
B3,0.017040,0.351886,Green
B3,0.019610,-0.050988,Green
B3,0.021710,-0.799294,Green
B3,0.017820,0.134948,Green
B3,0.018620,0.119176,Green
B3,0.018010,0.335125,Green
B3,0.022450,-0.900191,Green
B3,0.018210,0.298286,Green
B3,0.017800,0.198378,Green
B3,0.017760,0.376932,Green
B3,0.018060,0.368179,Green
B3,0.018970,-0.014662,Green
B3,0.018660,0.234454,Green
B3,0.017510,0.292537,Green
B3,0.021290,-0.241601,Green
B3,0.018300,0.174268,Green
B3,0.017930,0.213381,Green
B3,0.019260,-0.002390,Green
B3,0.017390,0.165747,Green
B3,0.021360,-0.476912,Green
B3,0.019100,-0.016580,Green
B3,0.018900,0.028491,Green
B3,0.019250,0.045336,Green
B3,0.018390,0.033302,Green
B3,0.018800,-0.152592,Green
B3,0.021550,-0.645603,Green
B3,0.031600,-0.632603,Green
B3,0.027080,-0.751597,Green
B3,0.020720,-0.510708,Green
B3,0.039480,-0.785406,Green
B3,0.022940,-0.477700,Green
B3,0.021400,-0.249843,Green
B3,0.024490,-0.601399,Green
B3,0.034280,-0.643659,Green
B3,0.023850,-0.831556,Green
B3,0.029850,-0.624540,Green
B3,0.021550,-1.249515,Green
B3,0.038620,-0.648503,Green
B3,0.024860,-0.729891,Green
B3,0.038450,-0.686533,Green
B3,0.028640,-0.544379,Green
B3,0.021080,-0.187908,Green
B3,0.022000,-0.811391,Green
B3,0.021710,-0.761232,Green
B3,0.022000,-0.330064,Green
B3,0.055790,-0.561610,Green
B3,0.020350,-0.429962,Green
B3,0.021360,-0.732678,Green
B3,0.021310,-0.991432,Green
B3,0.019940,-0.247352,Green
B3,0.021940,-0.304405,Green
B3,0.022860,-0.888201,Green
B3,0.079500,-0.669480,Green
B3,0.059200,-0.593910,Green
B3,0.024540,-0.956449,Green
B3,0.023210,-0.951889,Green
B3,0.018180,0.523289,Green
B3,0.038510,-0.763025,Green
B3,0.019470,-0.105104,Green
B3,0.022550,-0.604150,Green
B3,0.020500,-0.235646,Green
B3,0.019740,-0.194052,Green
B3,0.020970,-0.750004,Green
B3,0.019350,-0.149513,Green
B3,0.021920,-0.834851,Green
B3,0.020420,-0.154974,Green
B3,0.024860,-0.607252,Green
B3,0.017940,0.100164,Green
B3,0.026840,-0.621208,Green
B3,0.021440,-0.452490,Green
B3,0.020480,-0.264557,Green
B3,0.017950,0.131398,Green
B3,0.019580,-0.086833,Green
B3,0.020100,-0.303234,Green
B3,0.018760,0.282723,Green
B3,0.018540,0.235449,Green
B3,0.026460,-0.611647,Green
B3,0.023580,-0.698402,Green
B3,0.024790,-0.746734,Green
B3,0.025120,-0.634742,Green
B3,0.024540,-0.760400,Green
B3,0.027180,-0.840637,Green
B3,0.028700,-0.786769,Green
B3,0.027580,-0.659913,Green
B3,0.024910,-0.599570,Green
B3,0.021400,-0.633350,Green
B3,0.019550,-0.043450,Green
B3,0.018490,0.095031,Green
B3,0.020420,-0.383112,Green
B3,0.029170,-1.079737,Green
B3,0.027700,-0.994773,Green
B3,0.032940,-0.675876,Green
B3,0.017760,0.046797,Green
B3,0.018560,-0.031570,Green
B3,0.017560,0.220502,Green
B3,0.018780,0.019622,Green
B3,0.018280,0.389816,Green
B3,0.018040,0.203480,Green
B3,0.017680,0.387248,Green
B3,0.017810,0.179955,Green
B3,0.019040,-0.141515,Green
B3,0.018930,0.019650,Green
B3,0.021170,-0.578585,Green
B3,0.017690,0.169596,Green
B3,0.018660,-0.078928,Green
B3,0.018410,0.062416,Green
B3,0.030360,-0.729312,Green
B3,0.018490,0.373747,Green
B3,0.017660,0.459354,Green
B3,0.017380,0.342381,Green
B3,0.017610,0.147989,Green
B3,0.018150,0.168604,Green
B3,0.024500,-0.691354,Green
B3,0.021520,-0.551166,Green
B3,0.020120,-0.332667,Green
B3,0.016450,0.117290,Green
B3,0.019830,-0.088840,Green
B3,0.019640,-0.021789,Green
B3,0.017790,0.034562,Green
B3,0.020210,-0.263947,Green
B3,0.017720,0.118787,Green
B3,0.018430,0.289453,Green
B3,0.018130,0.282519,Green
B3,0.019050,-0.026536,Green
B3,0.018570,0.099670,Green
B3,0.019030,0.006519,Green
B3,0.028830,-0.729510,Green
B3,0.048640,-1.044178,Green
B3,0.043750,-1.035204,Green
B3,0.032120,-0.600565,Green
B3,0.025500,-0.655085,Green
B3,0.024640,-0.702208,Green
B3,0.038460,-0.737384,Green
B3,0.026330,-0.738702,Green
B3,0.027390,-0.741484,Green
B3,0.028690,-0.771419,Green
B3,0.035600,-0.763775,Green
B3,0.027990,-0.766135,Green
B3,0.024400,-1.049791,Green
B3,0.022700,-1.042001,Green
B3,0.021130,-0.891339,Green
B3,0.020710,-0.725784,Green
B3,0.022170,-0.824239,Green
B3,0.021870,-0.626937,Green
B3,0.020640,-0.250425,Green
B3,0.040410,-0.644041,Green
B3,0.021530,-0.539870,Green
B3,0.022270,-0.682333,Green
B3,0.019830,-0.174587,Green
B3,0.019240,-0.091287,Green
B3,0.027220,-0.541233,Green
B3,0.019360,-0.236020,Green
B3,0.019520,-0.250370,Green
B3,0.019880,-0.325571,Green
B3,0.018810,0.071357,Green
B3,0.018860,0.052145,Green
B3,0.019190,-0.045805,Green
B3,0.019590,-0.153385,Green
B3,0.019350,-0.059117,Green
B3,0.024320,-0.911666,Green
B3,0.026850,-0.860937,Green
B3,0.020380,-0.422440,Green
B3,0.019250,-0.106933,Green
B3,0.020450,-0.215682,Green
B3,0.050310,-0.613708,Green
B3,0.028580,-0.619987,Green
B3,0.021650,-1.004434,Green
B3,0.018920,0.007330,Green
B3,0.019870,-0.266853,Green
B3,0.019770,-0.179854,Green
B3,0.020680,-0.322921,Green
B3,0.022570,-1.084697,Green
B3,0.022230,-0.913095,Green
B3,0.023140,-0.872801,Green
B3,0.020320,-0.501796,Green
B3,0.018990,0.083202,Green
B3,0.021600,-0.816552,Green
B3,0.020810,-0.383057,Green
B3,0.023740,-0.564263,Green
B3,0.032580,-0.711591,Green
B3,0.019660,-0.064932,Green
B3,0.020110,-0.268692,Green
B3,0.019770,-0.071501,Green
B3,0.020890,-0.505695,Green
B3,0.022760,-0.496361,Green
B3,0.065120,-0.585055,Green
B3,0.026100,-0.718565,Green
B3,0.047430,-0.600483,Green
B3,0.041720,-0.683013,Green
B3,0.059240,-0.592348,Green
B3,0.045190,-1.026003,Green
B3,0.025520,-0.723451,Green
B3,0.044210,-1.064020,Green
B3,0.037040,-0.795509,Green
B3,0.030530,-0.758813,Green
B3,0.033760,-0.552635,Green
B3,0.035520,-0.714961,Green
B4,0.003250,0.036974,Red
B4,0.004760,0.170455,Red
B4,0.003900,0.124422,Red
B4,0.003400,0.115457,Red
B4,0.003700,0.102076,Red
B4,0.003410,0.123180,Red
B4,0.003270,0.087278,Red
B4,0.004240,0.148846,Red
B4,0.003530,0.110640,Red
B4,0.002640,0.036737,Red
B4,0.003740,0.117554,Red
B4,0.004190,0.171426,Red
B4,0.008000,0.069786,Red
B4,0.003140,0.025393,Red
B4,0.003960,0.065029,Red
B4,0.000230,0.023166,Red
